sno,season,transect,tcode,eventDate,fielddate,tlength,verbatimIdentification,vernacularName,scientificName,taxonRank,taxonRemarks,verbatimCoordinateSystem,verbatimSRS,georeferenceRemarks,verbatimLongitude,verbatimLatitude,decimalLongitude,decimalLatitude,habitat,individualCount,occurrenceStatus,occurrenceRemarks
269,monsoon,Chinnakallar,c10,2011-11-01,01/11/2011,6.8,caecilian,Caecilian,Gymnophiona,order,amphibia,UTM,EPSG:32643,Converted from UTM coordinates (grid 43 P of UTM Zone 43 N) to decimal degrees using QGIS,717314,1137945,76.9842727987534,10.2881597745227,tea,1,present,NA
270,monsoon,Chinnakallar,c10,2011-11-01,01/11/2011,6.8,millipede,Millipede,Diplopoda,class,diplopoda,UTM,EPSG:32643,Converted from UTM coordinates (grid 43 P of UTM Zone 43 N) to decimal degrees using QGIS,717267,1137712,76.9838306696732,10.2860563249953,tea,4,present,NA
271,monsoon,Chinnakallar,c10,2011-11-01,01/11/2011,6.8,Indian crested porcupine,Indian crested porcupine,Hystrix indica,species,mammalia,UTM,EPSG:32643,Converted from UTM coordinates (grid 43 P of UTM Zone 43 N) to decimal degrees using QGIS,720451,1138369,77.0129285856989,10.2918155056855,tea,1,present,NA
272,monsoon,Chinnakallar,c10,2011-11-01,01/11/2011,6.8,shield tail,Shieldtail,Uropeltidae,family,reptilia,UTM,EPSG:32643,Converted from UTM coordinates (grid 43 P of UTM Zone 43 N) to decimal degrees using QGIS,720939,1138842,77.0174097576577,10.2960631159197,forest,1,present,NA
273,monsoon,Chinnakallar,c10,2011-11-01,01/11/2011,6.8,toad,Toad,Anura,order,amphibia,UTM,EPSG:32643,Converted from UTM coordinates (grid 43 P of UTM Zone 43 N) to decimal degrees using QGIS,719063,1137942,77.0002358663109,10.2880344416569,forest_tea,1,present,NA
274,monsoon,Old Valparai,t1,2011-08-12,12/08/2011,6.1,caecilian,Caecilian,Gymnophiona,order,amphibia,UTM,EPSG:32643,Converted from UTM coordinates (grid 43 P of UTM Zone 43 N) to decimal degrees using QGIS,711707,1145597,76.9335187896094,10.3576374202279,coffee,1,present,NA
275,monsoon,Old Valparai,t1,2011-08-12,12/08/2011,6.1,earthworm,Earthworm,Annelida,phylum,annelida,UTM,EPSG:32643,Converted from UTM coordinates (grid 43 P of UTM Zone 43 N) to decimal degrees using QGIS,711950,1145314,76.9357215330729,10.3550659913554,coffee,1,present,NA
276,monsoon,Old Valparai,t1,2011-08-12,12/08/2011,6.1,earthworm,Earthworm,Annelida,phylum,annelida,UTM,EPSG:32643,Converted from UTM coordinates (grid 43 P of UTM Zone 43 N) to decimal degrees using QGIS,711605,1145518,76.9325832159302,10.3569289182576,coffee,1,present,NA
277,monsoon,Old Valparai,t1,2011-08-12,12/08/2011,6.1,frog,Frog,Anura,order,amphibia,UTM,EPSG:32643,Converted from UTM coordinates (grid 43 P of UTM Zone 43 N) to decimal degrees using QGIS,712422,1145078,76.9400174437163,10.3529068009331,forest,1,present,NA
278,monsoon,Old Valparai,t1,2011-08-12,12/08/2011,6.1,frog,Frog,Anura,order,amphibia,UTM,EPSG:32643,Converted from UTM coordinates (grid 43 P of UTM Zone 43 N) to decimal degrees using QGIS,712093,1145027,76.937011097438,10.3524638917815,coffee,1,present,NA
279,monsoon,Old Valparai,t1,2011-08-12,12/08/2011,6.1,frog,Frog,Anura,order,amphibia,UTM,EPSG:32643,Converted from UTM coordinates (grid 43 P of UTM Zone 43 N) to decimal degrees using QGIS,711934,1145169,76.9355674234127,10.3537561879715,coffee,1,present,NA
280,monsoon,Old Valparai,t1,2011-08-12,12/08/2011,6.1,frog,Frog,Anura,order,amphibia,UTM,EPSG:32643,Converted from UTM coordinates (grid 43 P of UTM Zone 43 N) to decimal degrees using QGIS,712405,1145076,76.9398621358132,10.3528896579806,forest,1,present,NA
281,monsoon,Old Valparai,t1,2011-08-12,12/08/2011,6.1,frog,Frog,Anura,order,amphibia,UTM,EPSG:32643,Converted from UTM coordinates (grid 43 P of UTM Zone 43 N) to decimal degrees using QGIS,712303,1145041,76.9389290110391,10.3525788977401,forest,1,present,NA
282,monsoon,Old Valparai,t1,2011-08-12,12/08/2011,6.1,frog,Frog,Anura,order,amphibia,UTM,EPSG:32643,Converted from UTM coordinates (grid 43 P of UTM Zone 43 N) to decimal degrees using QGIS,712283,1145032,76.9387459268707,10.3524986449919,forest,1,present,NA
283,monsoon,Old Valparai,t1,2011-08-12,12/08/2011,6.1,frog,Frog,Anura,order,amphibia,UTM,EPSG:32643,Converted from UTM coordinates (grid 43 P of UTM Zone 43 N) to decimal degrees using QGIS,712229,1145002,76.9382512835492,10.3522304386798,forest,1,present,NA
284,monsoon,Old Valparai,t1,2011-08-12,12/08/2011,6.1,frog,Frog,Anura,order,amphibia,UTM,EPSG:32643,Converted from UTM coordinates (grid 43 P of UTM Zone 43 N) to decimal degrees using QGIS,712195,1144982,76.9379397801632,10.3520515240408,forest,1,present,NA
285,monsoon,Old Valparai,t1,2011-08-12,12/08/2011,6.1,frog,Frog,Anura,order,amphibia,UTM,EPSG:32643,Converted from UTM coordinates (grid 43 P of UTM Zone 43 N) to decimal degrees using QGIS,711947,1144776,76.9356643147943,10.3502030737989,forest,1,present,NA
286,monsoon,Old Valparai,t1,2011-08-12,12/08/2011,6.1,frog,Frog,Anura,order,amphibia,UTM,EPSG:32643,Converted from UTM coordinates (grid 43 P of UTM Zone 43 N) to decimal degrees using QGIS,711935,1144838,76.935558201543,10.3507641620941,coffee_forest,1,present,NA
287,monsoon,Old Valparai,t1,2011-08-12,12/08/2011,6.1,frog,Frog,Anura,order,amphibia,UTM,EPSG:32643,Converted from UTM coordinates (grid 43 P of UTM Zone 43 N) to decimal degrees using QGIS,712033,1144946,76.9364588511016,10.3517350137335,coffee_forest,1,present,NA
288,monsoon,Old Valparai,t1,2011-08-12,12/08/2011,6.1,millipede,Millipede,Diplopoda,class,diplopoda,UTM,EPSG:32643,Converted from UTM coordinates (grid 43 P of UTM Zone 43 N) to decimal degrees using QGIS,711882,1144753,76.9350696443019,10.3499987394908,coffee_forest,1,present,NA
289,monsoon,Old Valparai,t1,2011-08-12,12/08/2011,6.1,pill millipede,Pill millipede,Diplopoda,class,diplopoda,UTM,EPSG:32643,Converted from UTM coordinates (grid 43 P of UTM Zone 43 N) to decimal degrees using QGIS,712148,1144948,76.9375088205094,10.3517467748977,forest,1,present,NA
290,monsoon,Old Valparai,t1,2011-08-12,12/08/2011,6.1,pill millipede,Pill millipede,Diplopoda,class,diplopoda,UTM,EPSG:32643,Converted from UTM coordinates (grid 43 P of UTM Zone 43 N) to decimal degrees using QGIS,711984,1144892,76.9360085256184,10.3512495883615,coffee_forest,1,present,NA
291,monsoon,Old Valparai,t1,2011-08-12,12/08/2011,6.1,pill millipede,Pill millipede,Diplopoda,class,diplopoda,UTM,EPSG:32643,Converted from UTM coordinates (grid 43 P of UTM Zone 43 N) to decimal degrees using QGIS,711949,1145302,76.9357117382374,10.35495757605,coffee,1,present,NA
292,monsoon,Old Valparai,t1,2011-08-12,12/08/2011,6.1,praying mantis,Praying mantis,Mantodea,order,insecta,UTM,EPSG:32643,Converted from UTM coordinates (grid 43 P of UTM Zone 43 N) to decimal degrees using QGIS,711992,1144825,76.9360778440946,10.3506435237281,forest,1,present,NA
293,monsoon,Old Valparai,t1,2011-08-12,12/08/2011,6.1,praying mantis,Praying mantis,Mantodea,order,insecta,UTM,EPSG:32643,Converted from UTM coordinates (grid 43 P of UTM Zone 43 N) to decimal degrees using QGIS,711883,1144754,76.935078828881,10.350007723813,coffee_forest,1,present,NA
294,monsoon,Old Valparai,t1,2011-08-12,12/08/2011,6.1,shield tail,Shieldtail,Uropeltidae,family,reptilia,UTM,EPSG:32643,Converted from UTM coordinates (grid 43 P of UTM Zone 43 N) to decimal degrees using QGIS,711953,1145333,76.9357499747818,10.355237571121,coffee,1,present,NA
295,monsoon,Old Valparai,t1,2011-08-12,12/08/2011,6.1,snail,Snail,Gastropoda,class,mollusca,UTM,EPSG:32643,Converted from UTM coordinates (grid 43 P of UTM Zone 43 N) to decimal degrees using QGIS,712129,1144933,76.9373345333426,10.3516122311739,forest,1,present,NA
296,monsoon,Old Valparai,t1,2011-08-12,12/08/2011,6.1,snail,Snail,Gastropoda,class,mollusca,UTM,EPSG:32643,Converted from UTM coordinates (grid 43 P of UTM Zone 43 N) to decimal degrees using QGIS,711955,1145353,76.9357693426865,10.3554182449782,coffee,1,present,NA
297,monsoon,Old Valparai,t1,2011-08-12,12/08/2011,6.1,snail,Snail,Gastropoda,class,mollusca,UTM,EPSG:32643,Converted from UTM coordinates (grid 43 P of UTM Zone 43 N) to decimal degrees using QGIS,711824,1145558,76.9345847660382,10.3572784708843,coffee,1,present,NA
298,monsoon,Old Valparai,t1,2011-08-12,12/08/2011,6.1,toad,Toad,Anura,order,amphibia,UTM,EPSG:32643,Converted from UTM coordinates (grid 43 P of UTM Zone 43 N) to decimal degrees using QGIS,712068,1144875,76.9367744348254,10.3510913096057,forest,1,present,NA
299,monsoon,Old Valparai,t1,2011-08-12,12/08/2011,6.1,toad,Toad,Anura,order,amphibia,UTM,EPSG:32643,Converted from UTM coordinates (grid 43 P of UTM Zone 43 N) to decimal degrees using QGIS,711771,1145594,76.9341029043856,10.357606790776,coffee,1,present,NA
300,monsoon,Old Valparai,t1,2011-08-12,12/08/2011,6.1,toad,Toad,Anura,order,amphibia,UTM,EPSG:32643,Converted from UTM coordinates (grid 43 P of UTM Zone 43 N) to decimal degrees using QGIS,712023,1144840,76.936361680396,10.3507774094399,forest,1,present,NA
301,monsoon,Old Valparai,t1,2011-08-12,12/08/2011,6.1,toad,Toad,Anura,order,amphibia,UTM,EPSG:32643,Converted from UTM coordinates (grid 43 P of UTM Zone 43 N) to decimal degrees using QGIS,711972,1144805,76.9358941517117,10.3504638379618,forest,1,present,NA
302,monsoon,Old Valparai,t1,2011-08-12,12/08/2011,6.1,toad,Toad,Anura,order,amphibia,UTM,EPSG:32643,Converted from UTM coordinates (grid 43 P of UTM Zone 43 N) to decimal degrees using QGIS,711958,1144790,76.9357655117313,10.3503290186519,forest,1,present,NA
303,monsoon,Old Valparai,t1,2011-08-12,12/08/2011,6.1,toad,Toad,Anura,order,amphibia,UTM,EPSG:32643,Converted from UTM coordinates (grid 43 P of UTM Zone 43 N) to decimal degrees using QGIS,711983,1144890,76.9359992855268,10.3512315648923,coffee_forest,1,present,NA
304,monsoon,Old Valparai,t1,2011-08-12,12/08/2011,6.1,toad,Toad,Anura,order,amphibia,UTM,EPSG:32643,Converted from UTM coordinates (grid 43 P of UTM Zone 43 N) to decimal degrees using QGIS,711993,1144902,76.9360912428834,10.3513394860835,coffee_forest,1,present,NA
305,monsoon,Old Valparai,t1,2011-08-12,12/08/2011,6.1,toad,Toad,Anura,order,amphibia,UTM,EPSG:32643,Converted from UTM coordinates (grid 43 P of UTM Zone 43 N) to decimal degrees using QGIS,712055,1145140,76.9366704557566,10.3534874066347,coffee,1,present,NA
306,monsoon,Old Valparai,t1,2011-08-12,12/08/2011,6.1,toad,Toad,Anura,order,amphibia,UTM,EPSG:32643,Converted from UTM coordinates (grid 43 P of UTM Zone 43 N) to decimal degrees using QGIS,711940,1145143,76.9356207573154,10.3535208397111,coffee,1,present,NA
307,monsoon,Old Valparai,t1,2011-08-12,12/08/2011,6.1,toad,Toad,Anura,order,amphibia,UTM,EPSG:32643,Converted from UTM coordinates (grid 43 P of UTM Zone 43 N) to decimal degrees using QGIS,711941,1145227,76.9356345445749,10.3542800764295,coffee,1,present,NA
308,monsoon,Old Valparai,t1,2011-08-12,12/08/2011,6.1,snake,Pitviper,Craspedocephalus,genus,reptilia,UTM,EPSG:32643,Converted from UTM coordinates (grid 43 P of UTM Zone 43 N) to decimal degrees using QGIS,711383,1145402,76.930550075609,10.3558925365845,coffee,1,present,VIPER SNAKE
309,monsoon,Old Valparai,t2,2011-08-20,20/08/2011,6.1,caecilian,Caecilian,Gymnophiona,order,amphibia,UTM,EPSG:32643,Converted from UTM coordinates (grid 43 P of UTM Zone 43 N) to decimal degrees using QGIS,711808,1144078,76.9343567056478,10.3439013413658,eucalyptus_tea,1,present,NA
310,monsoon,Old Valparai,t2,2011-08-20,20/08/2011,6.1,caecilian,Caecilian,Gymnophiona,order,amphibia,UTM,EPSG:32643,Converted from UTM coordinates (grid 43 P of UTM Zone 43 N) to decimal degrees using QGIS,712350,1145059,76.9393590841496,10.3527390178453,forest,1,present,NA
311,monsoon,Old Valparai,t2,2011-08-20,20/08/2011,6.1,caecilian,Caecilian,Gymnophiona,order,amphibia,UTM,EPSG:32643,Converted from UTM coordinates (grid 43 P of UTM Zone 43 N) to decimal degrees using QGIS,711913,1142753,76.9352419044935,10.3319186484216,tea,1,present,NA
312,monsoon,Old Valparai,t2,2011-08-20,20/08/2011,6.1,caecilian,Caecilian,Gymnophiona,order,amphibia,UTM,EPSG:32643,Converted from UTM coordinates (grid 43 P of UTM Zone 43 N) to decimal degrees using QGIS,711895,1143004,76.9350914749264,10.3341884737419,tea,1,present,NA
313,monsoon,Old Valparai,t2,2011-08-20,20/08/2011,6.1,earthworm,Earthworm,Annelida,phylum,annelida,UTM,EPSG:32643,Converted from UTM coordinates (grid 43 P of UTM Zone 43 N) to decimal degrees using QGIS,711859,1142604,76.9347407176691,10.3305747647982,tea,1,present,NA
314,monsoon,Old Valparai,t2,2011-08-20,20/08/2011,6.1,frog,Frog,Anura,order,amphibia,UTM,EPSG:32643,Converted from UTM coordinates (grid 43 P of UTM Zone 43 N) to decimal degrees using QGIS,711957,1142805,76.9356464419881,10.3323862762009,tea,1,present,NA
315,monsoon,Old Valparai,t2,2011-08-20,20/08/2011,6.1,frog,Frog,Anura,order,amphibia,UTM,EPSG:32643,Converted from UTM coordinates (grid 43 P of UTM Zone 43 N) to decimal degrees using QGIS,711865,1144129,76.9348798823251,10.3443592153698,eucalyptus_tea,1,present,NA
316,monsoon,Old Valparai,t2,2011-08-20,20/08/2011,6.1,frog,Frog,Anura,order,amphibia,UTM,EPSG:32643,Converted from UTM coordinates (grid 43 P of UTM Zone 43 N) to decimal degrees using QGIS,711611,1145521,76.9326381583458,10.3569557068467,coffee,1,present,NA
317,monsoon,Old Valparai,t2,2011-08-20,20/08/2011,6.1,millipede,Millipede,Diplopoda,class,diplopoda,UTM,EPSG:32643,Converted from UTM coordinates (grid 43 P of UTM Zone 43 N) to decimal degrees using QGIS,711845,1143410,76.9346575020028,10.3378611284549,forest,1,present,NA
318,monsoon,Old Valparai,t2,2011-08-20,20/08/2011,6.1,shield tail,Shieldtail,Uropeltidae,family,reptilia,UTM,EPSG:32643,Converted from UTM coordinates (grid 43 P of UTM Zone 43 N) to decimal degrees using QGIS,711863,1144125,76.9348614028092,10.3443231682551,eucalyptus_tea,1,present,NA
319,monsoon,Old Valparai,t2,2011-08-20,20/08/2011,6.1,shield tail,Shieldtail,Uropeltidae,family,reptilia,UTM,EPSG:32643,Converted from UTM coordinates (grid 43 P of UTM Zone 43 N) to decimal degrees using QGIS,712053,1144447,76.9366137623618,10.3472233629696,eucalyptus_tea,1,present,NA
320,monsoon,Old Valparai,t2,2011-08-20,20/08/2011,6.1,shield tail,Shieldtail,Uropeltidae,family,reptilia,UTM,EPSG:32643,Converted from UTM coordinates (grid 43 P of UTM Zone 43 N) to decimal degrees using QGIS,711302,1145373,76.9298089938004,10.3556348349561,coffee,1,present,NA
321,monsoon,Old Valparai,t2,2011-08-20,20/08/2011,6.1,snail,Snail,Gastropoda,class,mollusca,UTM,EPSG:32643,Converted from UTM coordinates (grid 43 P of UTM Zone 43 N) to decimal degrees using QGIS,711893,1144250,76.9351421964276,10.3454514223534,eucalyptus_tea,1,present,NA
322,monsoon,Old Valparai,t2,2011-08-20,20/08/2011,6.1,snail,Snail,Gastropoda,class,mollusca,UTM,EPSG:32643,Converted from UTM coordinates (grid 43 P of UTM Zone 43 N) to decimal degrees using QGIS,712343,1144751,76.9392780723661,10.3499553391982,eucalyptus_tea,1,present,NA
323,monsoon,Old Valparai,t2,2011-08-20,20/08/2011,6.1,toad,Toad,Anura,order,amphibia,UTM,EPSG:32643,Converted from UTM coordinates (grid 43 P of UTM Zone 43 N) to decimal degrees using QGIS,711788,1143973,76.9341683137174,10.3429533216811,eucalyptus_tea,1,present,NA
324,monsoon,Old Valparai,t2,2011-08-20,20/08/2011,6.1,toad,Toad,Anura,order,amphibia,UTM,EPSG:32643,Converted from UTM coordinates (grid 43 P of UTM Zone 43 N) to decimal degrees using QGIS,712203,1144987,76.9380130913757,10.3520962802166,forest,1,present,NA
325,monsoon,Old Valparai,t2,2011-08-20,20/08/2011,6.1,toad,Toad,Anura,order,amphibia,UTM,EPSG:32643,Converted from UTM coordinates (grid 43 P of UTM Zone 43 N) to decimal degrees using QGIS,711878,1144748,76.9350328505773,10.3499537630068,coffee_forest,1,present,NA
326,monsoon,Old Valparai,t2,2011-08-20,20/08/2011,6.1,toad,Toad,Anura,order,amphibia,UTM,EPSG:32643,Converted from UTM coordinates (grid 43 P of UTM Zone 43 N) to decimal degrees using QGIS,711575,1145510,76.9323088915849,10.3568582495604,coffee,1,present,NA
327,monsoon,Old Valparai,t3,2011-08-30,30/08/2011,6.1,brown palm civet,Brown palm civet,Paradoxurus jerdoni,species,mammalia,UTM,EPSG:32643,Converted from UTM coordinates (grid 43 P of UTM Zone 43 N) to decimal degrees using QGIS,711835,1143441,76.9345679292271,10.3381418915946,forest,1,present,NA
328,monsoon,Old Valparai,t3,2011-08-30,30/08/2011,6.1,frog,Frog,Anura,order,amphibia,UTM,EPSG:32643,Converted from UTM coordinates (grid 43 P of UTM Zone 43 N) to decimal degrees using QGIS,711857,1144714,76.9348392543011,10.3496475826211,coffee_forest,1,present,NA
329,monsoon,Old Valparai,t3,2011-08-30,30/08/2011,6.1,frog,Frog,Anura,order,amphibia,UTM,EPSG:32643,Converted from UTM coordinates (grid 43 P of UTM Zone 43 N) to decimal degrees using QGIS,711953,1145316,76.9357490319176,10.3550839049822,coffee,1,present,NA
330,monsoon,Old Valparai,t3,2011-08-30,30/08/2011,6.1,frog,Frog,Anura,order,amphibia,UTM,EPSG:32643,Converted from UTM coordinates (grid 43 P of UTM Zone 43 N) to decimal degrees using QGIS,711954,1145341,76.9357595478015,10.3553098296815,coffee,1,present,NA
331,monsoon,Old Valparai,t3,2011-08-30,30/08/2011,6.1,jungle palm squirrel,Jungle striped squirrel,Funambulus tristriatus,species,mammalia,UTM,EPSG:32643,Converted from UTM coordinates (grid 43 P of UTM Zone 43 N) to decimal degrees using QGIS,711781,1143557,76.9340813903026,10.3391933975357,tea,1,present,NA
332,monsoon,Old Valparai,t3,2011-08-30,30/08/2011,6.1,shield tail,Shieldtail,Uropeltidae,family,reptilia,UTM,EPSG:32643,Converted from UTM coordinates (grid 43 P of UTM Zone 43 N) to decimal degrees using QGIS,711970,1142873,76.9357688775895,10.3330002292764,tea,1,present,NA
333,monsoon,Old Valparai,t3,2011-08-30,30/08/2011,6.1,shield tail,Shieldtail,Uropeltidae,family,reptilia,UTM,EPSG:32643,Converted from UTM coordinates (grid 43 P of UTM Zone 43 N) to decimal degrees using QGIS,711872,1143085,76.9348859959823,10.3349219090285,tea,1,present,NA
334,monsoon,Old Valparai,t3,2011-08-30,30/08/2011,6.1,shield tail,Shieldtail,Uropeltidae,family,reptilia,UTM,EPSG:32643,Converted from UTM coordinates (grid 43 P of UTM Zone 43 N) to decimal degrees using QGIS,712346,1144750,76.9393054042495,10.3499461350652,eucalyptus_tea,1,present,NA
335,monsoon,Old Valparai,t3,2011-08-30,30/08/2011,6.1,shield tail,Shieldtail,Uropeltidae,family,reptilia,UTM,EPSG:32643,Converted from UTM coordinates (grid 43 P of UTM Zone 43 N) to decimal degrees using QGIS,711983,1144818,76.9359952933855,10.3505807435229,forest,1,present,NA
336,monsoon,Old Valparai,t3,2011-08-30,30/08/2011,6.1,toad,Toad,Anura,order,amphibia,UTM,EPSG:32643,Converted from UTM coordinates (grid 43 P of UTM Zone 43 N) to decimal degrees using QGIS,711871,1143247,76.9348858308787,10.3363863142459,tea,1,present,NA
337,monsoon,Old Valparai,t3,2011-08-30,30/08/2011,6.1,toad,Toad,Anura,order,amphibia,UTM,EPSG:32643,Converted from UTM coordinates (grid 43 P of UTM Zone 43 N) to decimal degrees using QGIS,712161,1144958,76.9376280551004,10.3518364523286,forest,1,present,NA
338,monsoon,Old Valparai,t4,2011-09-06,06/09/2011,6.1,earthworm,Earthworm,Annelida,phylum,annelida,UTM,EPSG:32643,Converted from UTM coordinates (grid 43 P of UTM Zone 43 N) to decimal degrees using QGIS,712409,1144913,76.9398895956353,10.3514160541585,coffee_forest,1,present,NA
339,monsoon,Old Valparai,t4,2011-09-06,06/09/2011,6.1,frog,Frog,Anura,order,amphibia,UTM,EPSG:32643,Converted from UTM coordinates (grid 43 P of UTM Zone 43 N) to decimal degrees using QGIS,711904,1142739,76.9351589722701,10.3317925926093,tea,1,present,NA
340,monsoon,Old Valparai,t4,2011-09-06,06/09/2011,6.1,frog,Frog,Anura,order,amphibia,UTM,EPSG:32643,Converted from UTM coordinates (grid 43 P of UTM Zone 43 N) to decimal degrees using QGIS,711719,1143792,76.9335284006418,10.3413210068117,tea,1,present,NA
341,monsoon,Old Valparai,t4,2011-09-06,06/09/2011,6.1,frog,Frog,Anura,order,amphibia,UTM,EPSG:32643,Converted from UTM coordinates (grid 43 P of UTM Zone 43 N) to decimal degrees using QGIS,712041,1144414,76.9365023839371,10.3469257286177,eucalyptus_tea,1,present,NA
342,monsoon,Old Valparai,t4,2011-09-06,06/09/2011,6.1,frog,Frog,Anura,order,amphibia,UTM,EPSG:32643,Converted from UTM coordinates (grid 43 P of UTM Zone 43 N) to decimal degrees using QGIS,712381,1145069,76.9396426455519,10.3528277042255,forest,1,present,NA
343,monsoon,Old Valparai,t4,2011-09-06,06/09/2011,6.1,frog,Frog,Anura,order,amphibia,UTM,EPSG:32643,Converted from UTM coordinates (grid 43 P of UTM Zone 43 N) to decimal degrees using QGIS,711951,1145120,76.9357199038017,10.3533123344918,coffee,1,present,NA
