transect,verbatimroute,sno,canopycover,canopyoverlap,verticaloverlap,habcode,habno,longitude,latitude
Waverly,waverly to 40,249,0,0,0,ff,3,76.9949695665,10.3736293251
Waverly,waverly to 40,250,0,0,0,ff,3,76.994855237,10.3738240802
Waverly,waverly to 40,251,0,0,0,ff,3,76.9947757491,10.3740351301
Waverly,waverly to 40,252,1,1,0,ff,3,76.9946742619,10.3742130433
Waverly,waverly to 40,253,0,0,0,ff,3,76.9946015983,10.374406872
Waverly,waverly to 40,254,0,0,0,ff,3,76.9945312334,10.3744400157
Waverly,waverly to 40,255,1,1,0,ff,3,76.9945514321,10.3742158133
Waverly,waverly to 40,256,1,1,0,ff,3,76.9945177951,10.3739941926
Waverly,waverly to 40,257,1,1,0,ff,3,76.9944483513,10.3737792821
Waverly,waverly to 40,258,1,1,0,ff,3,76.9944433012,10.3735642692
Waverly,waverly to 40,259,1,1,0,ff,3,76.9945996473,10.3734018698
Waverly,waverly to 40,260,1,1,0,ff,3,76.9946004883,10.3731771368
Waverly,waverly to 40,261,1,1,1,ff,3,76.9944678111,10.3729981075
Waverly,waverly to 40,262,0,0,0,ff,3,76.994374719,10.3727959597
Waverly,waverly to 40,263,0,0,0,ff,3,76.9942889976,10.3725924704
Waverly,waverly to 40,264,1,2,1,ff,3,76.9942119409,10.3723817396
Waverly,waverly to 40,265,1,1,0,ff,3,76.9941238488,10.3721777535
Waverly,waverly to 40,266,1,2,1,ff,3,76.9941259822,10.3719537839
Waverly,waverly to 40,267,1,3,2,ff,3,76.9940861678,10.3717331204
Waverly,waverly to 40,268,1,3,2,ff,3,76.9941098259,10.3715090597
Waverly,waverly to 40,269,0,0,0,ff,3,76.9940643912,10.3712894531
Waverly,waverly to 40,270,1,1,1,ff,3,76.9940183253,10.3710686836
Waverly,waverly to 40,271,1,1,1,ff,3,76.9939842061,10.3708489542
Waverly,waverly to 40,272,1,1,1,ff,3,76.9939283179,10.3706309337
Waverly,waverly to 40,273,1,3,2,ff,3,76.9938988639,10.3704091668
Waverly,waverly to 40,274,0,0,0,ff,3,76.9938036999,10.3702047451
Waverly,waverly to 40,275,1,1,0,ff,3,76.9936560261,10.3700365153
Waverly,waverly to 40,276,0,0,0,ff,3,76.9935620351,10.3700269915
Waverly,waverly to 40,277,1,1,0,ff,3,76.9937260864,10.3701840552
Waverly,waverly to 40,278,1,1,0,ff,3,76.9937806949,10.370401639
Waverly,waverly to 40,279,1,1,0,ff,3,76.9937933608,10.3706252974
Waverly,waverly to 40,280,1,1,1,ff,3,76.9937731091,10.3708491426
Waverly,waverly to 40,281,1,3,2,ff,3,76.9938276753,10.3710685409
Waverly,waverly to 40,282,1,2,1,ff,3,76.9937855029,10.3712859428
Waverly,waverly to 40,283,1,1,0,ff,3,76.9937091214,10.3714843741
Waverly,waverly to 40,284,1,1,1,ff,3,76.993608671,10.371686065
Waverly,waverly to 40,285,1,1,0,ff,3,76.9935131808,10.3718906556
Waverly,waverly to 40,286,1,1,0,ff,3,76.9933916686,10.3720790727
Waverly,waverly to 40,287,0,0,0,ff,3,76.9932168787,10.3722207453
Waverly,waverly to 40,288,0,0,0,ff,3,76.9931811741,10.3722055513
Waverly,waverly to 40,289,1,1,0,ff,3,76.9932576922,10.3719938216
Waverly,waverly to 40,290,1,1,0,ff,3,76.9933861699,10.3718135094
Waverly,waverly to 40,291,1,1,0,ff,3,76.9934422373,10.3716080963
Waverly,waverly to 40,292,1,1,0,ff,3,76.9934518733,10.3713863228
Waverly,waverly to 40,293,1,2,1,ff,3,76.993467639,10.3711637888
Waverly,waverly to 40,294,1,1,0,ff,3,76.9935165208,10.3709448642
Waverly,waverly to 40,295,1,1,0,ff,3,76.9934816855,10.3707232328
Waverly,waverly to 40,296,1,1,0,ff,3,76.9934229494,10.3705089526
Waverly,waverly to 40,297,1,1,0,ff,3,76.9933136071,10.3704329251
Waverly,waverly to 40,298,1,1,1,ff,3,76.9932509228,10.3703580413
Waverly,waverly to 40,299,1,1,1,ff,3,76.9931235892,10.3701724998
Waverly,waverly to 40,300,1,1,1,ff,3,76.9929813778,10.3699997631
Waverly,waverly to 40,301,1,1,1,ff,3,76.9928960445,10.3697926074
Waverly,waverly to 40,302,1,1,0,ff,3,76.9928559658,10.36957286
Waverly,waverly to 40,303,1,2,1,ff,3,76.9928572778,10.3693489342
Waverly,waverly to 40,304,1,2,1,ff,3,76.992924601,10.3691331257
Waverly,waverly to 40,305,1,1,0,ff,3,76.9929417368,10.3689081223
Waverly,waverly to 40,306,1,1,1,ff,3,76.9930509546,10.3687169077
Waverly,waverly to 40,307,0,0,0,ff,3,76.9932153415,10.3685636044
Waverly,waverly to 40,308,1,1,0,ff,3,76.9934133238,10.3684520396
Waverly,waverly to 40,309,0,0,0,ff,3,76.9936336516,10.3683947144
Waverly,waverly to 40,310,0,0,0,ff,3,76.9938504841,10.3683301795
Waverly,waverly to 40,311,0,0,0,ff,3,76.9940379609,10.3682933429
Waverly,waverly to 40,312,1,1,0,ff,3,76.9938430171,10.3682839328
Waverly,waverly to 40,313,0,0,0,ff,3,76.9936239463,10.3682420623
Waverly,waverly to 40,314,1,1,0,ff,3,76.9933959161,10.368234853
Waverly,waverly to 40,315,1,1,0,ff,3,76.9931693276,10.3682587675
Waverly,waverly to 40,316,1,3,2,ff,3,76.9929514492,10.3683210628
Waverly,waverly to 40,317,1,1,0,ff,3,76.9927720115,10.3684585296
Waverly,waverly to 40,318,1,1,0,ff,3,76.9926047588,10.3686088978
Waverly,waverly to 40,319,1,1,1,ff,3,76.9924900813,10.3688034546
Waverly,waverly to 40,320,1,1,0,ff,3,76.9924599904,10.3690157755
Waverly,waverly to 40,321,1,1,0,ff,3,76.9923031704,10.369164866
Waverly,waverly to 40,322,1,1,0,ff,3,76.9921484524,10.3693306545
Waverly,waverly to 40,323,0,0,0,ff,3,76.991998486,10.3695005117
Waverly,waverly to 40,324,0,0,0,ff,3,76.9919028438,10.369703699
Waverly,waverly to 40,325,0,0,0,ff,3,76.9917632343,10.3697297172
Waverly,waverly to 40,326,0,0,0,ff,3,76.9918623728,10.36952676
Waverly,waverly to 40,327,0,0,0,ff,3,76.992005498,10.3693532149
Waverly,waverly to 40,328,1,1,0,ff,3,76.9921618779,10.3691886515
Waverly,waverly to 40,329,1,1,0,ff,3,76.9922494997,10.3689873014
Waverly,waverly to 40,330,1,1,0,ff,3,76.9921862219,10.3687756981
Waverly,waverly to 40,331,1,1,0,ff,3,76.9920981437,10.3685673289
Waverly,waverly to 40,332,1,1,0,ff,3,76.992154701,10.3683579051
Waverly,waverly to 40,333,0,0,0,ff,3,76.9922923234,10.3681777403
Waverly,waverly to 40,334,0,0,0,ff,3,76.9924500204,10.368016821
Waverly,waverly to 40,335,0,0,0,ff,3,76.9926416991,10.3678946099
Waverly,waverly to 40,336,0,0,0,ff,3,76.9928439521,10.3677942921
Waverly,waverly to 40,337,1,1,0,ff,3,76.9930392092,10.3676796837
Waverly,waverly to 40,338,0,0,0,ff,3,76.9932508101,10.3675952609
Waverly,waverly to 40,339,0,0,0,ff,3,76.9934472164,10.3674807359
Waverly,waverly to 40,340,0,0,0,ff,3,76.9936720334,10.3674692455
Waverly,waverly to 40,341,0,0,0,ff,3,76.9938873772,10.367543118
Waverly,waverly to 40,342,0,0,0,ff,3,76.9941033119,10.3675560088
Balaji Temple,balaji koil,1,0,0,0,tf,2,76.9948336196,10.3673304363
Balaji Temple,balaji koil,2,0,0,0,tf,2,76.9950115273,10.3672336019
Balaji Temple,balaji koil,3,1,1,0,tf,2,76.9952121049,10.3671366186
Balaji Temple,balaji koil,4,0,0,0,tf,2,76.9952228717,10.3669185728
Balaji Temple,balaji koil,5,0,0,0,tf,2,76.9951805669,10.3667026167
Balaji Temple,balaji koil,6,1,1,0,tf,2,76.9950940422,10.3664954069
Balaji Temple,balaji koil,7,1,1,0,tf,2,76.9950887603,10.3662723712
Balaji Temple,balaji koil,8,0,0,0,tf,2,76.9951069205,10.3660481906
Balaji Temple,balaji koil,9,0,0,0,tf,2,76.99514672,10.3658294222
Balaji Temple,balaji koil,10,0,0,0,tf,2,76.9949887969,10.3656752667
Balaji Temple,balaji koil,11,0,0,0,tf,2,76.9947868077,10.3655791955
Balaji Temple,balaji koil,12,0,0,0,tf,2,76.9947273412,10.3653680135
Balaji Temple,balaji koil,13,0,0,0,tf,2,76.9946681177,10.3651509554
Balaji Temple,balaji koil,14,1,1,0,tf,2,76.994682399,10.3649321641
Balaji Temple,balaji koil,15,1,1,1,tf,2,76.9947737356,10.3647264148
Balaji Temple,balaji koil,16,1,1,0,tf,2,76.9949026831,10.3645414536
Balaji Temple,balaji koil,17,1,1,0,tf,2,76.995027271,10.3643544318
Balaji Temple,balaji koil,18,1,1,0,tf,2,76.995223866,10.364249402
Balaji Temple,balaji koil,19,1,1,1,tf,2,76.9954284053,10.3641554698
Balaji Temple,balaji koil,20,1,2,1,tf,2,76.9956005403,10.3640254606
Balaji Temple,balaji koil,21,0,0,0,tf,2,76.9956215677,10.3638745811
Balaji Temple,balaji koil,22,1,1,0,tf,2,76.9956009787,10.3636582774
Balaji Temple,balaji koil,23,1,1,0,tf,2,76.995739045,10.3634806957
Balaji Temple,balaji koil,24,0,0,0,tf,2,76.9959072492,10.3633286231
Balaji Temple,balaji koil,25,0,0,0,tf,2,76.996096256,10.3632064019
Balaji Temple,balaji koil,26,0,0,0,tf,2,76.9961392341,10.3629904245
Balaji Temple,balaji koil,27,0,0,0,tf,2,76.9962764754,10.3628151247
Balaji Temple,balaji koil,28,0,0,0,tf,2,76.9963710706,10.3626113808
Balaji Temple,balaji koil,29,0,0,0,tf,2,76.9964495336,10.3624003161
Balaji Temple,balaji koil,30,1,1,0,tf,2,76.9965001245,10.3621799823
Balaji Temple,balaji koil,31,0,0,0,tf,2,76.9964820417,10.3619574799
Balaji Temple,balaji koil,32,0,0,0,tf,2,76.9965250122,10.3617479305
Balaji Temple,balaji koil,33,0,0,0,tf,2,76.9967407654,10.3617087606
Balaji Temple,balaji koil,34,1,1,0,tf,2,76.9969519419,10.3617917794
Balaji Temple,balaji koil,35,0,0,0,tf,2,76.9971679404,10.3617536605
Balaji Temple,balaji koil,36,0,0,0,tf,2,76.9971735584,10.3615686865
Balaji Temple,balaji koil,37,0,0,0,tf,2,76.997069023,10.3613687531
Balaji Temple,balaji koil,38,0,0,0,tf,2,76.997081965,10.3611504912
Balaji Temple,balaji koil,39,0,0,0,tf,2,76.9972039392,10.3609613657
Balaji Temple,balaji koil,40,0,0,0,tf,2,76.9973958747,10.3608421875
Balaji Temple,balaji koil,41,0,0,0,tf,2,76.9975571006,10.3606939563
Balaji Temple,balaji koil,42,1,1,0,tf,2,76.9975722777,10.3604722098
Balaji Temple,balaji koil,43,0,0,0,tf,2,76.997490843,10.3602623206
Balaji Temple,balaji koil,44,0,0,0,tf,2,76.9973651341,10.3600741808
Balaji Temple,balaji koil,45,0,0,0,tf,2,76.9973579557,10.3598519772
Balaji Temple,balaji koil,46,0,0,0,tf,2,76.9974567056,10.3596490005
Balaji Temple,balaji koil,47,0,0,0,tf,2,76.9975856394,10.3594627478
Balaji Temple,balaji koil,48,0,0,0,tf,2,76.9977154266,10.3592775423
Balaji Temple,balaji koil,49,0,0,0,tf,2,76.997814679,10.3590743457
Balaji Temple,balaji koil,50,0,0,0,tf,2,76.9978502631,10.3588530082
Balaji Temple,balaji koil,51,0,0,0,tf,2,76.9979138062,10.35864351
Balaji Temple,balaji koil,52,0,0,0,tf,2,76.9980349491,10.3584549139
Balaji Temple,balaji koil,53,0,0,0,tf,2,76.9981510025,10.3582675289
Balaji Temple,balaji koil,54,0,0,0,tf,2,76.9981739672,10.3580462478
Balaji Temple,balaji koil,55,0,0,0,tf,2,76.998284954,10.3578497804
Balaji Temple,balaji koil,56,0,0,0,tf,2,76.9982700871,10.3576314774
Balaji Temple,balaji koil,57,0,0,0,tf,2,76.9982762387,10.3574100859
Balaji Temple,balaji koil,58,0,0,0,tf,2,76.9984347402,10.3572490149
Balaji Temple,balaji koil,59,0,0,0,tf,2,76.9985753225,10.3570710796
Balaji Temple,balaji koil,60,0,0,0,tf,2,76.9987004011,10.3568821387
Balaji Temple,balaji koil,61,0,0,0,tf,2,76.9987710959,10.3566688005
Balaji Temple,balaji koil,62,0,0,0,tf,2,76.9988395459,10.3564536672
Balaji Temple,balaji koil,63,0,0,0,tf,2,76.9989128795,10.35624027
Balaji Temple,balaji koil,64,0,0,0,tf,2,76.9989776373,10.3560247794
Balaji Temple,balaji koil,65,0,0,0,tf,2,76.9989501698,10.3558037312
Balaji Temple,balaji koil,66,0,0,0,tf,2,76.9989217149,10.3555900884
Balaji Temple,balaji koil,67,0,0,0,tf,2,76.9989872108,10.3553822952
Balaji Temple,balaji koil,68,0,0,0,tf,2,76.9989453183,10.3551618631
Balaji Temple,balaji koil,69,0,0,0,tf,2,76.9989255358,10.3549451229
Balaji Temple,balaji koil,70,0,0,0,tf,2,76.9989565591,10.3547218992
Balaji Temple,balaji koil,71,0,0,0,tf,2,76.9990152987,10.3545045703
Balaji Temple,balaji koil,72,0,0,0,tf,2,76.9990545936,10.3542829858
Balaji Temple,balaji koil,73,0,0,0,tf,2,76.9991016666,10.3540622409
Balaji Temple,balaji koil,74,0,0,0,tf,2,76.9991153419,10.3538372784
Balaji Temple,balaji koil,75,1,1,0,tf,2,76.9991864044,10.3536238121
Balaji Temple,balaji koil,76,1,1,0,tf,2,76.9992002815,10.3533985912
Balaji Temple,balaji koil,77,1,1,0,tf,2,76.9991763582,10.3531779188
Balaji Temple,balaji koil,78,1,1,0,tf,2,76.9990907662,10.3529688725
Balaji Temple,balaji koil,79,1,1,0,tf,2,76.9990220425,10.3527535635
Balaji Temple,balaji koil,80,1,1,0,tf,2,76.9989477699,10.3525401871
Balaji Temple,balaji koil,81,1,1,1,tf,2,76.9988723587,10.3523277962
Balaji Temple,balaji koil,82,1,1,0,tf,2,76.9986906114,10.3521982188
Balaji Temple,balaji koil,83,1,1,1,tf,2,76.9984699336,10.3521508582
Balaji Temple,balaji koil,84,1,1,1,tf,2,76.9982618918,10.3520754126
Balaji Temple,balaji koil,85,1,1,1,tf,2,76.998117627,10.3519035716
Balaji Temple,balaji koil,86,0,0,0,tf,2,76.9979396463,10.3517684811
Balaji Temple,balaji koil,87,0,0,0,tf,2,76.9978873781,10.3515621842
Balaji Temple,balaji koil,88,0,0,0,tf,2,76.9980285309,10.3513991985
Balaji Temple,balaji koil,89,0,0,0,tf,2,76.998237999,10.3514829692
Balaji Temple,balaji koil,90,0,0,0,tf,2,76.9984527295,10.3514815061
Balaji Temple,balaji koil,91,0,0,0,tf,2,76.9985689713,10.3512965668
Balaji Temple,balaji koil,92,0,0,0,tf,2,76.9985852074,10.3510732526
Balaji Temple,balaji koil,93,0,0,0,ff,3,76.9985044738,10.3508651073
Balaji Temple,balaji koil,94,0,0,0,ff,3,76.9983841542,10.3506739339
Balaji Temple,balaji koil,95,0,0,0,ff,3,76.9982402874,10.3505008527
Balaji Temple,balaji koil,96,1,1,0,ff,3,76.998065304,10.3503570619
Balaji Temple,balaji koil,97,1,1,1,ff,3,76.9980023568,10.3501473851
Balaji Temple,balaji koil,98,0,0,0,tt,1,76.9980056532,10.3499215586
Balaji Temple,balaji koil,99,0,0,0,tt,1,76.9979449694,10.3497085178
Balaji Temple,balaji koil,100,0,0,0,tt,1,76.9977854064,10.3495495543
Balaji Temple,balaji koil,101,0,0,0,tt,1,76.9977227083,10.3493348121
Balaji Temple,balaji koil,102,0,0,0,tt,1,76.9976472217,10.3491217577
Balaji Temple,balaji koil,103,0,0,0,tt,1,76.9975154408,10.3489387372
Balaji Temple,balaji koil,104,0,0,0,tt,1,76.9974405098,10.3487316956
Balaji Temple,balaji koil,105,1,1,0,tt,1,76.9973693609,10.3485178446
Balaji Temple,balaji koil,106,1,1,0,tt,1,76.99721786,10.3483530575
Balaji Temple,balaji koil,107,0,0,0,tt,1,76.9970790896,10.348178193
Balaji Temple,balaji koil,108,0,0,0,tt,1,76.996875995,10.3480759701
Balaji Temple,balaji koil,109,0,0,0,tt,1,76.9966850166,10.3479576544
Balaji Temple,balaji koil,110,0,0,0,tt,1,76.9965923825,10.3477566082
Balaji Temple,balaji koil,111,0,0,0,tt,1,76.9964657671,10.3475688408
Balaji Temple,balaji koil,112,0,0,0,tt,1,76.996339256,10.3473810221
Balaji Temple,balaji koil,113,0,0,0,tt,1,76.9962389627,10.3471782405
Balaji Temple,balaji koil,114,0,0,0,tt,1,76.9960794293,10.3470281011
Balaji Temple,balaji koil,115,0,0,0,tt,1,76.9958551734,10.3469947298
Balaji Temple,balaji koil,116,0,0,0,tt,1,76.9956467489,10.3469064891
Balaji Temple,balaji koil,117,0,0,0,tt,1,76.9954480535,10.346795897
Balaji Temple,balaji koil,118,0,0,0,tt,1,76.9952310925,10.3467279333
Balaji Temple,balaji koil,119,0,0,0,tt,1,76.9950312013,10.3466218947
Balaji Temple,balaji koil,120,0,0,0,tt,1,76.9948730471,10.3464604415
Balaji Temple,balaji koil,121,0,0,0,tt,1,76.9947783473,10.3462557114
Balaji Temple,balaji koil,122,0,0,0,tt,1,76.9947362075,10.3460341408
Balaji Temple,balaji koil,123,0,0,0,tt,1,76.9947210835,10.3458089567
Balaji Temple,balaji koil,124,0,0,0,tt,1,76.9946454576,10.3455963817
Balaji Temple,balaji koil,125,0,0,0,tt,1,76.9946354264,10.3453724749
Balaji Temple,balaji koil,126,0,0,0,tt,1,76.9946350641,10.3451479567
Balaji Temple,balaji koil,127,0,0,0,tt,1,76.9945692806,10.3449321414
Balaji Temple,balaji koil,128,0,0,0,tt,1,76.994535558,10.3447127572
Balaji Temple,balaji koil,129,0,0,0,tt,1,76.9944767967,10.3445093664
Balaji Temple,balaji koil,130,0,0,0,tt,1,76.9943346552,10.3443326995
Balaji Temple,balaji koil,131,0,0,0,tt,1,76.9941752458,10.3441711461
Balaji Temple,balaji koil,132,0,0,0,tt,1,76.9939812647,10.3440525028
Balaji Temple,balaji koil,133,0,0,0,tt,1,76.9937680993,10.3439745874
Balaji Temple,balaji koil,134,0,0,0,tt,1,76.9935453028,10.3439259279
Balaji Temple,balaji koil,135,0,0,0,tt,1,76.9933327013,10.3438449384
Balaji Temple,balaji koil,136,0,0,0,tt,1,76.9931615562,10.343698817
Balaji Temple,balaji koil,137,0,0,0,tt,1,76.9930122506,10.3435297685
Balaji Temple,balaji koil,138,0,0,0,tt,1,76.992874964,10.3433507749
Balaji Temple,balaji koil,139,0,0,0,tt,1,76.992758896,10.3431563916
Balaji Temple,balaji koil,140,0,0,0,tt,1,76.992633971,10.3429698449
Balaji Temple,balaji koil,141,0,0,0,tt,1,76.992485314,10.342808904
Balaji Temple,balaji koil,142,0,0,0,tt,1,76.9922669292,10.3428330945
Balaji Temple,balaji koil,143,0,0,0,tt,1,76.9921003099,10.3427378621
Balaji Temple,balaji koil,144,0,0,0,tt,1,76.9921461479,10.3425245085
Balaji Temple,balaji koil,145,0,0,0,tt,1,76.9921670743,10.3423025634
Balaji Temple,balaji koil,146,1,1,0,ee,1,76.9921688346,10.3420771039
Balaji Temple,balaji koil,147,1,1,0,ee,1,76.9921274588,10.3418554495
Balaji Temple,balaji koil,148,1,1,0,ee,1,76.9920626926,10.3416411083
Balaji Temple,balaji koil,149,1,1,0,ee,1,76.9920116003,10.3414228569
Balaji Temple,balaji koil,150,1,1,0,ee,1,76.9919649399,10.3412022809
Balaji Temple,balaji koil,151,1,1,0,ee,1,76.9918858497,10.3409904688
Balaji Temple,balaji koil,152,1,1,1,ee,1,76.9918732861,10.3407669402
Balaji Temple,balaji koil,153,1,2,1,ee,1,76.9919325634,10.3405503313
Balaji Temple,balaji koil,154,1,2,1,ee,1,76.9919977383,10.340336487
Balaji Temple,balaji koil,155,1,1,0,ee,1,76.9919695067,10.3401134239
Balaji Temple,balaji koil,156,1,2,1,ee,1,76.9918856979,10.3399033518
Balaji Temple,balaji koil,157,1,1,1,ee,1,76.9918641642,10.3396825831
Balaji Temple,balaji koil,158,1,3,2,ee,1,76.9919760197,10.3395017363
Balaji Temple,balaji koil,159,1,1,1,ee,1,76.9921891158,10.3394225414
Balaji Temple,balaji koil,160,1,1,1,ee,1,76.9923992792,10.3393351149
Balaji Temple,balaji koil,161,0,0,0,ee,1,76.9925995667,10.3392283376
Balaji Temple,balaji koil,162,0,0,0,ee,1,76.992821375,10.3392126408
Balaji Temple,balaji koil,163,1,1,1,ee,1,76.9929985072,10.3393523871
Balaji Temple,balaji koil,164,1,1,1,ee,1,76.9931439611,10.3395259639
Balaji Temple,balaji koil,165,1,1,0,ee,1,76.9933211965,10.3396678567
Balaji Temple,balaji koil,166,1,1,0,ee,1,76.9934667264,10.3398405825
Balaji Temple,balaji koil,167,0,0,0,ee,1,76.9936356855,10.3399711837
Balaji Temple,balaji koil,168,0,0,0,tt,1,76.9938134382,10.3398405708
Balaji Temple,balaji koil,169,0,0,0,tt,1,76.9939798301,10.3396903754
Balaji Temple,balaji koil,170,0,0,0,tt,1,76.9941993634,10.3396408826
Balaji Temple,balaji koil,171,0,0,0,tt,1,76.994426672,10.3396314168
Balaji Temple,balaji koil,172,0,0,0,tt,1,76.9946277966,10.33954758
Balaji Temple,balaji koil,173,0,0,0,tt,1,76.9946703473,10.3393304351
Balaji Temple,balaji koil,174,0,0,0,tt,1,76.994721944,10.339111533
Balaji Temple,balaji koil,175,0,0,0,tt,1,76.9948562893,10.3389340495
Balaji Temple,balaji koil,176,0,0,0,tt,1,76.9950644471,10.338851021
Balaji Temple,balaji koil,177,0,0,0,tt,1,76.9952879065,10.3388079833
Balaji Temple,balaji koil,178,0,0,0,tt,1,76.9953553625,10.3386100537
Balaji Temple,balaji koil,179,1,1,0,tt,1,76.9951931957,10.3384904233
Balaji Temple,balaji koil,180,1,2,1,ee,1,76.9950403633,10.3383316116
Balaji Temple,balaji koil,181,0,0,0,tt,1,76.9949556554,10.3381218697
Balaji Temple,balaji koil,182,0,0,0,tt,1,76.9948011942,10.3379693708
Balaji Temple,balaji koil,183,0,0,0,tt,1,76.994604201,10.3378561349
Balaji Temple,balaji koil,184,0,0,0,tt,1,76.9944670968,10.3376790494
Balaji Temple,balaji koil,185,0,0,0,tt,1,76.994425755,10.337460738
Balaji Temple,balaji koil,186,0,0,0,tt,1,76.9944748746,10.3372454521
Balaji Temple,balaji koil,187,0,0,0,tt,1,76.9945412996,10.3370442059
Balaji Temple,balaji koil,188,0,0,0,tt,1,76.9943787305,10.3368871035
Balaji Temple,balaji koil,189,0,0,0,tt,1,76.9941810382,10.3367744157
Balaji Temple,balaji koil,190,0,0,0,tt,1,76.9939887114,10.3366535886
Balaji Temple,balaji koil,191,0,0,0,tt,1,76.9939380923,10.336450483
Balaji Temple,balaji koil,192,0,0,0,tt,1,76.9939887632,10.3362307068
Balaji Temple,balaji koil,193,0,0,0,tt,1,76.9940722662,10.336020635
Balaji Temple,balaji koil,194,0,0,0,tt,1,76.994149577,10.3358080231
Balaji Temple,balaji koil,195,0,0,0,tt,1,76.9942497483,10.3356073467
Balaji Temple,balaji koil,196,0,0,0,tt,1,76.9944002348,10.3354403022
Balaji Temple,balaji koil,197,0,0,0,tt,1,76.9946006886,10.3353334321
Balaji Temple,balaji koil,198,0,0,0,tt,1,76.994805634,10.3352404848
Balaji Temple,balaji koil,199,0,0,0,tt,1,76.9950287341,10.3351993855
Balaji Temple,balaji koil,200,0,0,0,tt,1,76.9952561609,10.3352000367
Balaji Temple,balaji koil,201,0,0,0,tt,1,76.9954785889,10.3351542568
Balaji Temple,balaji koil,202,0,0,0,tt,1,76.9956577788,10.3350153821
Balaji Temple,balaji koil,203,1,1,0,tt,1,76.995824779,10.3348614444
Balaji Temple,balaji koil,204,1,1,0,tt,1,76.9959469998,10.3346754918
Balaji Temple,balaji koil,205,0,0,0,tt,1,76.9959686347,10.334459851
Balaji Temple,balaji koil,206,0,0,0,tt,1,76.9957528493,10.3344144239
Balaji Temple,balaji koil,207,0,0,0,tt,1,76.9955292588,10.3343835575
Balaji Temple,balaji koil,208,0,0,0,tt,1,76.9953390509,10.3342609264
Balaji Temple,balaji koil,209,1,1,0,tt,1,76.9951795284,10.334100184
Balaji Temple,balaji koil,210,0,0,0,tt,1,76.9950838086,10.3338972113
Balaji Temple,balaji koil,211,0,0,0,tt,1,76.9950802183,10.3337561391
Balaji Temple,balaji koil,212,0,0,0,tt,1,76.995014751,10.3336746023
Balaji Temple,balaji koil,213,0,0,0,tt,1,76.9951503186,10.3335031794
Balaji Temple,balaji koil,214,0,0,0,tt,1,76.9953705164,10.3334663663
Balaji Temple,balaji koil,215,0,0,0,tt,1,76.9955985732,10.3334657102
Balaji Temple,balaji koil,216,0,0,0,tt,1,76.99582648,10.3334747959
Balaji Temple,balaji koil,217,0,0,0,tt,1,76.9960514058,10.3335122922
Balaji Temple,balaji koil,218,0,0,0,tt,1,76.9962662843,10.3334685283
Balaji Temple,balaji koil,219,0,0,0,tt,1,76.9962309727,10.3332669979
Balaji Temple,balaji koil,220,0,0,0,tt,1,76.9962522931,10.3330527939
Balaji Temple,balaji koil,221,0,0,0,tt,1,76.9963118198,10.3328464932
Balaji Temple,balaji koil,222,0,0,0,tt,1,76.9961362742,10.3327282996
Balaji Temple,balaji koil,223,0,0,0,tt,1,76.9959140794,10.332677332
Balaji Temple,balaji koil,224,0,0,0,tt,1,76.9956922078,10.3326274356
Balaji Temple,balaji koil,225,0,0,0,tt,1,76.9954903489,10.3325228699
Balaji Temple,balaji koil,226,0,0,0,tt,1,76.9952834753,10.3324291927
Balaji Temple,balaji koil,227,0,0,0,tt,1,76.9950908262,10.3323093654
Balaji Temple,balaji koil,228,0,0,0,tt,1,76.9949291725,10.3321529316
Balaji Temple,balaji koil,229,0,0,0,tt,1,76.9949417602,10.3319451645
Balaji Temple,balaji koil,230,0,0,0,tt,1,76.9951437636,10.3318639929
Balaji Temple,balaji koil,231,0,0,0,tt,1,76.9953717377,10.331856183
Balaji Temple,balaji koil,232,0,0,0,tt,1,76.9955998814,10.3318516914
Balaji Temple,balaji koil,233,0,0,0,tt,1,76.9958258946,10.3318752596
Balaji Temple,balaji koil,234,0,0,0,tt,1,76.9960325698,10.3319700629
Balaji Temple,balaji koil,235,0,0,0,tt,1,76.9962434474,10.3320532123
Balaji Temple,balaji koil,236,0,0,0,tt,1,76.9964641472,10.3320022395
Balaji Temple,balaji koil,237,0,0,0,tt,1,76.9966628974,10.3318968751
Balaji Temple,balaji koil,238,0,0,0,tt,1,76.9968802541,10.3318286059
Balaji Temple,balaji koil,239,0,0,0,tt,1,76.9970887351,10.3317367894
