"Year","verbatimLocality","Fragment","Point","0-1m","1-2m","2-4m","4-8m","8-16m","16-24m","24-32m","over32m","VertStrata","CanopyHeight","CanopyOpenness","CanopyCover","CanopyOverlap","UC","MC","CC","Altitude","RfShrub","Coffee","Maesopsis","Strobilanthes","TotalShrub","Liana","Cane","Lantana","Bamboo","LeafLitter","CutTrees"
2019,"Pannimade","Pannimade","PAPCQ22",1,0,0,1,0,1,0,0,3,"NA",1,99,"NA","NA","NA","NA","NA","NA","NA","NA","NA",38,"NA",0,"NA","NA",5.5,"NA"
2019,"Pannimade","Pannimade","PAPCQ23",1,1,1,0,1,0,1,0,5,"NA",10,90,"NA","NA","NA","NA","NA","NA","NA","NA","NA",67,"NA",0,"NA","NA",9.5,"NA"
2019,"Pannimade","Pannimade","PAPCQ24",0,1,0,1,1,1,1,0,5,"NA",1,99,"NA","NA","NA","NA","NA","NA","NA","NA","NA",84,"NA",0,"NA","NA",5.5,"NA"
2019,"Pannimade","Pannimade","PAPCQ25",1,1,1,1,1,1,0,0,6,"NA",1,99,"NA","NA","NA","NA","NA","NA","NA","NA","NA",77,"NA",0,"NA","NA",5.5,"NA"
2019,"Andiparai","Andiparai","ANPCQ01",1,1,1,1,1,1,0,0,6,"NA",0,100,"NA","NA","NA","NA","NA","NA","NA","NA","NA",52,"NA",0,"NA","NA",3.5,"NA"
2019,"Andiparai","Andiparai","ANPCQ02",1,1,0,1,1,1,0,0,5,"NA",1,99,"NA","NA","NA","NA","NA","NA","NA","NA","NA",42,"NA",0,"NA","NA",4.5,"NA"
2019,"Andiparai","Andiparai","ANPCQ03",0,1,0,1,0,1,0,0,3,"NA",1,99,"NA","NA","NA","NA","NA","NA","NA","NA","NA",24,"NA",0,"NA","NA",5.5,"NA"
2019,"Andiparai","Andiparai","ANPCQ04",1,1,1,1,1,1,0,0,6,"NA",1,99,"NA","NA","NA","NA","NA","NA","NA","NA","NA",38,"NA",0,"NA","NA",5,"NA"
2019,"Andiparai","Andiparai","ANPCQ05",0,0,0,1,1,0,0,0,2,"NA",0,100,"NA","NA","NA","NA","NA","NA","NA","NA","NA",24,"NA",0,"NA","NA",2,"NA"
2019,"Andiparai","Andiparai","ANPCQ06",1,1,1,1,1,0,0,0,5,"NA",2,98,"NA","NA","NA","NA","NA","NA","NA","NA","NA",27,"NA",0,"NA","NA",5.5,"NA"
2019,"Andiparai","Andiparai","ANPCQ07",1,1,0,1,1,1,0,0,5,"NA",0,100,"NA","NA","NA","NA","NA","NA","NA","NA","NA",48,"NA",0,"NA","NA",5.5,"NA"
2019,"Andiparai","Andiparai","ANPCQ08",1,0,1,1,1,1,0,0,5,"NA",7,93,"NA","NA","NA","NA","NA","NA","NA","NA","NA",58,"NA",1,"NA","NA",5,"NA"
2019,"Andiparai","Andiparai","ANPCQ09",1,1,1,0,1,1,0,0,5,"NA",1,99,"NA","NA","NA","NA","NA","NA","NA","NA","NA",75,"NA",0,"NA","NA",3,"NA"
2019,"Andiparai","Andiparai","ANPCQ10",1,1,0,0,1,1,0,0,4,"NA",0,100,"NA","NA","NA","NA","NA","NA","NA","NA","NA",33,"NA",0,"NA","NA",3,"NA"
2019,"Andiparai","Andiparai","ANPCQ11",1,1,1,0,1,0,0,0,4,"NA",0,100,"NA","NA","NA","NA","NA","NA","NA","NA","NA",36,"NA",0,"NA","NA",8,"NA"
2019,"Andiparai","Andiparai","ANPCQ12",1,0,0,1,1,0,1,0,4,"NA",0,100,"NA","NA","NA","NA","NA","NA","NA","NA","NA",33,"NA",0,"NA","NA",6.5,"NA"
2019,"Andiparai","Andiparai","ANPCQ13",1,1,0,1,0,1,0,0,4,"NA",0,100,"NA","NA","NA","NA","NA","NA","NA","NA","NA",30,"NA",0,"NA","NA",5.5,"NA"
2019,"Andiparai","Andiparai","ANPCQ14",1,0,0,0,1,1,0,0,3,"NA",0,100,"NA","NA","NA","NA","NA","NA","NA","NA","NA",32,"NA",0,"NA","NA",4.5,"NA"
2019,"Andiparai","Andiparai","ANPCQ15",0,1,1,0,1,0,0,0,3,"NA",0,100,"NA","NA","NA","NA","NA","NA","NA","NA","NA",26,"NA",0,"NA","NA",2,"NA"
2019,"Andiparai","Andiparai","ANPCQ16",1,0,0,0,1,1,0,0,3,"NA",16,84,"NA","NA","NA","NA","NA","NA","NA","NA","NA",37,"NA",0,"NA","NA",5.5,"NA"
2019,"Andiparai","Andiparai","ANPCQ17",1,1,1,1,1,0,0,0,5,"NA",0,100,"NA","NA","NA","NA","NA","NA","NA","NA","NA",36,"NA",0,"NA","NA",15,"NA"
2019,"Andiparai","Andiparai","ANPCQ18",1,1,0,0,1,1,0,0,4,"NA",0,100,"NA","NA","NA","NA","NA","NA","NA","NA","NA",17,"NA",0,"NA","NA",9.5,"NA"
2019,"Andiparai","Andiparai","ANPCQ19",1,0,1,1,0,1,1,0,5,"NA",2,98,"NA","NA","NA","NA","NA","NA","NA","NA","NA",36,"NA",0,"NA","NA",3.5,"NA"
2019,"Andiparai","Andiparai","ANPCQ20",1,0,0,0,1,0,0,0,2,"NA",0,100,"NA","NA","NA","NA","NA","NA","NA","NA","NA",26,"NA",0,"NA","NA",0,"NA"
2019,"Andiparai","Andiparai","ANPCQ21",1,1,1,0,0,1,1,0,5,"NA",0,100,"NA","NA","NA","NA","NA","NA","NA","NA","NA",41,"NA",1,"NA","NA",13,"NA"
2019,"Andiparai","Andiparai","ANPCQ22",1,1,0,1,1,1,0,0,5,"NA",0,100,"NA","NA","NA","NA","NA","NA","NA","NA","NA",53,"NA",0,"NA","NA",6.5,"NA"
2019,"Andiparai","Andiparai","ANPCQ23",1,1,0,1,1,1,1,0,6,"NA",0,100,"NA","NA","NA","NA","NA","NA","NA","NA","NA",36,"NA",0,"NA","NA",3,"NA"
2019,"Andiparai","Andiparai","ANPCQ24",0,1,1,1,1,0,0,0,4,"NA",0,100,"NA","NA","NA","NA","NA","NA","NA","NA","NA",103,"NA",0,"NA","NA",6,"NA"
2019,"Andiparai","Andiparai","ANPCQ25",1,1,1,1,0,0,0,0,4,"NA",0,100,"NA","NA","NA","NA","NA","NA","NA","NA","NA",57,"NA",0,"NA","NA",2.5,"NA"
2019,"Murugaali-Sholayar","Murugalli Sholayar","MSPCQ04",1,0,1,1,0,0,0,0,3,"NA",13,87,"NA","NA","NA","NA","NA","NA","NA","NA","NA",26,"NA",0,"NA","NA",4,"NA"
2019,"Murugaali-Sholayar","Murugalli Sholayar","MSPCQ05",1,1,1,0,1,1,0,0,5,"NA",22,78,"NA","NA","NA","NA","NA","NA","NA","NA","NA",20,"NA",0,"NA","NA",0.5,"NA"
2019,"Murugaali-Sholayar","Murugalli Sholayar","MSPCQ06",1,1,1,1,1,0,0,0,5,"NA",7,93,"NA","NA","NA","NA","NA","NA","NA","NA","NA",28,"NA",0,"NA","NA",0,"NA"
2019,"Murugaali-Sholayar","Murugalli Sholayar","MSPCQ07",1,1,0,0,0,1,0,0,3,"NA",18,82,"NA","NA","NA","NA","NA","NA","NA","NA","NA",25,"NA",0,"NA","NA",2.5,"NA"
2019,"Murugaali-Sholayar","Murugalli Sholayar","MSPCQ08",1,1,1,1,0,1,0,0,5,"NA",8,92,"NA","NA","NA","NA","NA","NA","NA","NA","NA",12,"NA",0,"NA","NA",0.5,"NA"
2019,"Murugaali-Sholayar","Murugalli Sholayar","MSPCQ09",1,1,0,1,1,0,0,0,4,"NA",3,97,"NA","NA","NA","NA","NA","NA","NA","NA","NA",33,"NA",0,"NA","NA",1,"NA"
2019,"Murugaali-Sholayar","Murugalli Sholayar","MSPCQ10",1,0,1,0,1,0,0,0,3,"NA",22,78,"NA","NA","NA","NA","NA","NA","NA","NA","NA",39,"NA",0,"NA","NA",1,"NA"
2019,"Murugaali-Sholayar","Murugalli Sholayar","MSPCQ11",1,1,0,0,1,0,0,0,3,"NA",10,90,"NA","NA","NA","NA","NA","NA","NA","NA","NA",50,"NA",0,"NA","NA",2,"NA"
2019,"Murugaali-Sholayar","Murugalli Sholayar","MSPCQ12",1,0,0,0,1,1,0,0,3,"NA",7,93,"NA","NA","NA","NA","NA","NA","NA","NA","NA",21,"NA",0,"NA","NA",3,"NA"
2019,"Murugaali-Sholayar","Murugalli Sholayar","MSPCQ13",1,1,0,1,1,0,0,0,4,"NA",28,72,"NA","NA","NA","NA","NA","NA","NA","NA","NA",13,"NA",0,"NA","NA",0.5,"NA"
2019,"Murugaali-Sholayar","Murugalli Sholayar","MSPCQ14",0,0,0,0,1,0,0,0,1,"NA",13,87,"NA","NA","NA","NA","NA","NA","NA","NA","NA",38,"NA",0,"NA","NA",1,"NA"
2019,"Murugaali-Sholayar","Murugalli Sholayar","MSPCQ15",1,1,1,0,1,1,0,0,5,"NA",1,99,"NA","NA","NA","NA","NA","NA","NA","NA","NA",29,"NA",0,"NA","NA",2.5,"NA"
2019,"Selaliparai1","Selaliparai 1","S1PCQ06",1,1,0,0,1,1,1,1,6,"NA",9,91,"NA","NA","NA","NA","NA","NA","NA","NA","NA",19,"NA",3,"NA","NA",7.5,"NA"
2019,"Selaliparai1","Selaliparai 1","S1PCQ07",0,1,1,1,1,1,0,0,5,"NA",0,100,"NA","NA","NA","NA","NA","NA","NA","NA","NA",29,"NA",0,"NA","NA",4,"NA"
2019,"Selaliparai1","Selaliparai 1","S1PCQ08",1,1,1,1,1,1,1,0,7,"NA",0,100,"NA","NA","NA","NA","NA","NA","NA","NA","NA",44,"NA",13,"NA","NA",3,"NA"
2019,"Selaliparai1","Selaliparai 1","S1PCQ09",1,1,1,0,1,0,0,0,4,"NA",12,88,"NA","NA","NA","NA","NA","NA","NA","NA","NA",37,"NA",0,"NA","NA",2.5,"NA"
2019,"Selaliparai1","Selaliparai 1","S1PCQ10",1,1,1,1,1,0,0,0,5,"NA",12,88,"NA","NA","NA","NA","NA","NA","NA","NA","NA",34,"NA",0,"NA","NA",7.5,"NA"
2019,"Selaliparai1","Selaliparai 1","S1PCQ11",1,0,0,0,1,1,0,0,3,"NA",0,100,"NA","NA","NA","NA","NA","NA","NA","NA","NA",25,"NA",1,"NA","NA",4.5,"NA"
2019,"Iyerpadi","Iyerpadi Akkamalai","AKPCQ14",1,1,0,0,1,0,0,0,3,"NA",0,100,"NA","NA","NA","NA","NA","NA","NA","NA","NA",61,"NA",0,"NA","NA",2.5,"NA"
2019,"Iyerpadi","Iyerpadi Akkamalai","AKPCQ15",1,1,0,0,1,0,0,0,3,"NA",3,97,"NA","NA","NA","NA","NA","NA","NA","NA","NA",54,"NA",0,"NA","NA",5,"NA"
2019,"Iyerpadi","Iyerpadi Akkamalai","AKPCQ16",1,1,0,0,1,0,0,0,3,"NA",0,100,"NA","NA","NA","NA","NA","NA","NA","NA","NA",75,"NA",0,"NA","NA",4.5,"NA"
2019,"Iyerpadi","Iyerpadi Akkamalai","AKPCQ17",1,1,0,0,1,0,0,0,3,"NA",0,100,"NA","NA","NA","NA","NA","NA","NA","NA","NA",42,"NA",0,"NA","NA",6,"NA"
2019,"Iyerpadi","Iyerpadi Akkamalai","AKPCQ18",1,1,0,0,1,0,0,0,3,"NA",1,99,"NA","NA","NA","NA","NA","NA","NA","NA","NA",54,"NA",0,"NA","NA",2.5,"NA"
2019,"Iyerpadi-Top","Iyerpadi Top","ITPCQ01",1,0,1,1,0,0,0,0,3,"NA",0,100,"NA","NA","NA","NA","NA","NA","NA","NA","NA",22,"NA",0,"NA","NA",2,"NA"
2019,"Iyerpadi-Top","Iyerpadi Top","ITPCQ02",1,1,1,1,1,0,0,0,5,"NA",15,85,"NA","NA","NA","NA","NA","NA","NA","NA","NA",41,"NA",2,"NA","NA",2.5,"NA"
2019,"Iyerpadi-Top","Iyerpadi Top","ITPCQ03",0,1,0,1,0,0,0,0,2,"NA",0,100,"NA","NA","NA","NA","NA","NA","NA","NA","NA",35,"NA",0,"NA","NA",3.5,"NA"
2019,"Iyerpadi-Top","Iyerpadi Top","ITPCQ04",1,0,0,1,1,0,0,0,3,"NA",1,99,"NA","NA","NA","NA","NA","NA","NA","NA","NA",40,"NA",1,"NA","NA",4.5,"NA"
2019,"Iyerpadi-Top","Iyerpadi Top","ITPCQ05",1,1,1,1,1,0,0,0,5,"NA",2,98,"NA","NA","NA","NA","NA","NA","NA","NA","NA",56,"NA",0,"NA","NA",5.5,"NA"
2019,"Iyerpadi-Top","Iyerpadi Top","ITPCQ06",1,1,1,0,0,0,0,0,3,"NA",18,82,"NA","NA","NA","NA","NA","NA","NA","NA","NA",23,"NA",0,"NA","NA",0.5,"NA"
2019,"Iyerpadi-Top","Iyerpadi Top","ITPCQ07",1,1,1,1,0,0,0,0,4,"NA",2,98,"NA","NA","NA","NA","NA","NA","NA","NA","NA",40,"NA",6,"NA","NA",3.5,"NA"
2019,"Iyerpadi-Top","Iyerpadi Top","ITPCQ08",0,1,1,1,0,0,0,0,3,"NA",0,100,"NA","NA","NA","NA","NA","NA","NA","NA","NA",57,"NA",2,"NA","NA",4.5,"NA"
2019,"Iyerpadi-Top","Iyerpadi Top","ITPCQ09",1,0,1,1,1,0,0,0,4,"NA",0,100,"NA","NA","NA","NA","NA","NA","NA","NA","NA",39,"NA",1,"NA","NA",5,"NA"
2019,"Iyerpadi-Top","Iyerpadi Top","ITPCQ10",1,1,1,1,1,0,0,0,5,"NA",6,94,"NA","NA","NA","NA","NA","NA","NA","NA","NA",46,"NA",1,"NA","NA",4,"NA"
2019,"Iyerpadi-Top","Iyerpadi Top","ITPCQ11",1,1,1,0,1,1,0,0,5,"NA",0,100,"NA","NA","NA","NA","NA","NA","NA","NA","NA",66,"NA",18,"NA","NA",4.5,"NA"
2019,"Iyerpadi-Top","Iyerpadi Top","ITPCQ12",1,1,0,0,1,1,0,0,4,"NA",1,99,"NA","NA","NA","NA","NA","NA","NA","NA","NA",59,"NA",2,"NA","NA",6,"NA"
2019,"Iyerpadi-Top","Iyerpadi Top","ITPCQ13",1,1,0,1,1,0,0,0,4,"NA",6,94,"NA","NA","NA","NA","NA","NA","NA","NA","NA",29,"NA",0,"NA","NA",6,"NA"
2019,"Iyerpadi-Top","Iyerpadi Top","ITPCQ14",1,0,1,1,0,0,0,0,3,"NA",0,100,"NA","NA","NA","NA","NA","NA","NA","NA","NA",35,"NA",2,"NA","NA",4,"NA"
2019,"Iyerpadi-Top","Iyerpadi Top","ITPCQ15",1,0,1,1,1,0,0,0,4,"NA",5,95,"NA","NA","NA","NA","NA","NA","NA","NA","NA",72,"NA",23,"NA","NA",8,"NA"
2019,"Iyerpadi-Top","Iyerpadi Top","ITPCQ16",0,1,1,1,0,0,0,0,3,"NA",0,100,"NA","NA","NA","NA","NA","NA","NA","NA","NA",31,"NA",11,"NA","NA",5.5,"NA"
2019,"Korangamudi","Korangumudi","KOPCQ15",1,1,1,1,1,0,0,0,5,"NA",3,97,"NA","NA","NA","NA","NA","NA","NA","NA","NA",63,"NA",0,"NA","NA",7,"NA"
2019,"Korangamudi","Korangumudi","KOPCQ16",1,0,1,1,1,0,0,0,4,"NA",10,90,"NA","NA","NA","NA","NA","NA","NA","NA","NA",44,"NA",0,"NA","NA",7,"NA"
2019,"Korangamudi","Korangumudi","KOPCQ17",1,0,1,1,1,0,0,0,4,"NA",9,91,"NA","NA","NA","NA","NA","NA","NA","NA","NA",56,"NA",0,"NA","NA",3.5,"NA"
2019,"Korangamudi","Korangumudi","KOPCQ18",1,0,0,1,1,0,0,0,3,"NA",13,87,"NA","NA","NA","NA","NA","NA","NA","NA","NA",31,"NA",0,"NA","NA",3,"NA"
2019,"Korangamudi","Korangumudi","KOPCQ19",1,1,1,0,0,0,0,0,3,"NA",33,67,"NA","NA","NA","NA","NA","NA","NA","NA","NA",46,"NA",0,"NA","NA",0.5,"NA"
2019,"Korangamudi","Korangumudi","KOPCQ20",1,1,0,0,1,1,0,0,4,"NA",8,92,"NA","NA","NA","NA","NA","NA","NA","NA","NA",72,"NA",0,"NA","NA",2,"NA"
2019,"Korangamudi","Korangumudi","KOPCQ21",1,0,0,0,1,0,0,0,2,"NA",3,97,"NA","NA","NA","NA","NA","NA","NA","NA","NA",38,"NA",0,"NA","NA",0.5,"NA"
2019,"Korangamudi","Korangumudi","KOPCQ22",1,1,1,1,1,0,0,0,5,"NA",15,85,"NA","NA","NA","NA","NA","NA","NA","NA","NA",76,"NA",0,"NA","NA",3.5,"NA"
2019,"Korangamudi","Korangumudi","KOPCQ23",1,1,0,0,1,1,1,0,5,"NA",3,97,"NA","NA","NA","NA","NA","NA","NA","NA","NA",116,"NA",0,"NA","NA",5,"NA"
2019,"Korangamudi","Korangumudi","KOPCQ24",1,1,0,0,0,1,1,0,4,"NA",36,64,"NA","NA","NA","NA","NA","NA","NA","NA","NA",58,"NA",0,"NA","NA",0,"NA"
2019,"Korangamudi","Korangumudi","KOPCQ25",1,1,1,1,1,1,0,0,6,"NA",4,96,"NA","NA","NA","NA","NA","NA","NA","NA","NA",58,"NA",0,"NA","NA",2,"NA"
2019,"Murugaali-Sholayar","Murugalli Sholayar","MSPCQ16",1,0,1,1,1,0,0,0,4,"NA",7,93,"NA","NA","NA","NA","NA","NA","NA","NA","NA",48,"NA",0,"NA","NA",1,"NA"
2019,"Murugaali-Sholayar","Murugalli Sholayar","MSPCQ17",1,1,1,1,0,0,0,0,4,"NA",0,100,"NA","NA","NA","NA","NA","NA","NA","NA","NA",52,"NA",0,"NA","NA",4,"NA"
2019,"Murugaali-Sholayar","Murugalli Sholayar","MSPCQ18",1,1,1,1,1,0,0,0,5,"NA",2,98,"NA","NA","NA","NA","NA","NA","NA","NA","NA",56,"NA",0,"NA","NA",1.5,"NA"
2019,"Murugaali-Sholayar","Murugalli Sholayar","MSPCQ19",1,1,1,1,0,0,0,0,4,"NA",3,97,"NA","NA","NA","NA","NA","NA","NA","NA","NA",80,"NA",0,"NA","NA",6,"NA"
2019,"Murugaali-Sholayar","Murugalli Sholayar","MSPCQ20",1,1,1,1,0,0,0,0,4,"NA",0,100,"NA","NA","NA","NA","NA","NA","NA","NA","NA",56,"NA",0,"NA","NA",5.5,"NA"
2019,"Murugaali-Sholayar","Murugalli Sholayar","MSPCQ21",0,1,1,1,0,0,0,0,3,"NA",0,100,"NA","NA","NA","NA","NA","NA","NA","NA","NA",75,"NA",0,"NA","NA",0.5,"NA"
2019,"Murugaali-Sholayar","Murugalli Sholayar","MSPCQ22",1,1,1,0,1,1,1,0,6,"NA",10,90,"NA","NA","NA","NA","NA","NA","NA","NA","NA",78,"NA",0,"NA","NA",0.5,"NA"
2019,"Murugaali-Sholayar","Murugalli Sholayar","MSPCQ23",1,1,1,1,1,0,0,0,5,"NA",0,100,"NA","NA","NA","NA","NA","NA","NA","NA","NA",93,"NA",0,"NA","NA",4.5,"NA"
2019,"Murugaali-Sholayar","Murugalli Sholayar","MSPCQ24",1,1,1,1,0,1,0,0,5,"NA",0,100,"NA","NA","NA","NA","NA","NA","NA","NA","NA",75,"NA",0,"NA","NA",2,"NA"
2019,"Murugaali-Sholayar","Murugalli Sholayar","MSPCQ25",1,1,1,1,0,0,1,1,6,"NA",0,100,"NA","NA","NA","NA","NA","NA","NA","NA","NA",58,"NA",0,"NA","NA",6,"NA"
2019,"Murugaali-BlackBridge","Murugalli Black Bridge","BBPCQ10",1,1,1,1,0,0,0,0,4,"NA",0,100,"NA","NA","NA","NA","NA","NA","NA","NA","NA",35,"NA",0,"NA","NA",2.5,"NA"
2019,"Manamboly","Manamboli","MAPCQ04",1,0,0,1,1,1,0,0,4,"NA",1,99,"NA","NA","NA","NA","NA","NA","NA","NA","NA",66,"NA",0,"NA","NA",4.5,"NA"
2019,"Manamboly","Manamboli","MAPCQ05",1,1,0,0,1,0,0,0,3,"NA",9,91,"NA","NA","NA","NA","NA","NA","NA","NA","NA",62,"NA",0,"NA","NA",2.5,"NA"
2019,"Manamboly","Manamboli","MAPCQ06",1,1,1,1,1,1,1,0,7,"NA",0,100,"NA","NA","NA","NA","NA","NA","NA","NA","NA",72,"NA",0,"NA","NA",6,"NA"
2019,"Manamboly","Manamboli","MAPCQ07",1,1,1,0,1,1,0,0,5,"NA",0,100,"NA","NA","NA","NA","NA","NA","NA","NA","NA",47,"NA",0,"NA","NA",4,"NA"
2019,"Manamboly","Manamboli","MAPCQ08",1,1,1,1,1,1,0,0,6,"NA",0,100,"NA","NA","NA","NA","NA","NA","NA","NA","NA",43,"NA",0,"NA","NA",5.5,"NA"
2019,"Manamboly","Manamboli","MAPCQ09",1,1,1,0,0,0,1,0,4,"NA",5,95,"NA","NA","NA","NA","NA","NA","NA","NA","NA",52,"NA",5,"NA","NA",5.5,"NA"
2019,"Manamboly","Manamboli","MAPCQ10",1,0,1,0,0,1,0,0,3,"NA",0,100,"NA","NA","NA","NA","NA","NA","NA","NA","NA",66,"NA",0,"NA","NA",4,"NA"
2019,"Manamboly","Manamboli","MAPCQ11",1,1,0,0,1,1,0,0,4,"NA",0,100,"NA","NA","NA","NA","NA","NA","NA","NA","NA",68,"NA",3,"NA","NA",6,"NA"
2019,"Manamboly","Manamboli","MAPCQ12",1,1,1,1,1,1,1,1,8,"NA",1,99,"NA","NA","NA","NA","NA","NA","NA","NA","NA",66,"NA",10,"NA","NA",7,"NA"
2019,"Manamboly","Manamboli","MAPCQ13",0,1,1,1,0,0,0,0,3,"NA",0,100,"NA","NA","NA","NA","NA","NA","NA","NA","NA",105,"NA",15,"NA","NA",6.5,"NA"
2019,"Manamboly","Manamboli","MAPCQ14",1,1,1,0,1,0,0,1,5,"NA",0,100,"NA","NA","NA","NA","NA","NA","NA","NA","NA",62,"NA",0,"NA","NA",4,"NA"
2019,"Manamboly","Manamboli","MAPCQ15",1,1,1,1,1,1,1,0,7,"NA",8,92,"NA","NA","NA","NA","NA","NA","NA","NA","NA",89,"NA",0,"NA","NA",5,"NA"
2019,"Manamboly","Manamboli","MAPCQ16",1,1,1,1,1,0,1,0,6,"NA",2,98,"NA","NA","NA","NA","NA","NA","NA","NA","NA",92,"NA",0,"NA","NA",4,"NA"
2019,"Manamboly","Manamboli","MAPCQ17",1,1,1,0,0,1,1,1,6,"NA",7,93,"NA","NA","NA","NA","NA","NA","NA","NA","NA",56,"NA",1,"NA","NA",5,"NA"
2019,"Manamboly","Manamboli","MAPCQ18",1,0,1,1,1,1,1,1,7,"NA",1,99,"NA","NA","NA","NA","NA","NA","NA","NA","NA",64,"NA",0,"NA","NA",5,"NA"
2019,"Manamboly","Manamboli","MAPCQ19",1,1,1,0,1,0,0,0,4,"NA",4,96,"NA","NA","NA","NA","NA","NA","NA","NA","NA",132,"NA",0,"NA","NA",0.5,"NA"
2019,"Manamboly","Manamboli","MAPCQ20",1,0,1,1,1,1,0,0,5,"NA",4,96,"NA","NA","NA","NA","NA","NA","NA","NA","NA",119,"NA",0,"NA","NA",7,"NA"
2019,"Manamboly","Manamboli","MAPCQ21",0,1,0,0,0,0,1,0,2,"NA",6,94,"NA","NA","NA","NA","NA","NA","NA","NA","NA",93,"NA",0,"NA","NA",4.5,"NA"
2019,"Manamboly","Manamboli","MAPCQ22",1,1,1,0,0,1,0,0,4,"NA",1,99,"NA","NA","NA","NA","NA","NA","NA","NA","NA",72,"NA",0,"NA","NA",5,"NA"
2019,"Manamboly","Manamboli","MAPCQ23",1,1,1,1,1,1,1,0,7,"NA",2,98,"NA","NA","NA","NA","NA","NA","NA","NA","NA",82,"NA",0,"NA","NA",3,"NA"
2019,"Manamboly","Manamboli","MAPCQ24",1,1,1,1,1,1,1,1,8,"NA",0,100,"NA","NA","NA","NA","NA","NA","NA","NA","NA",122,"NA",0,"NA","NA",9,"NA"
2019,"Manamboly","Manamboli","MAPCQ25",0,1,1,0,1,1,1,0,5,"NA",0,100,"NA","NA","NA","NA","NA","NA","NA","NA","NA",106,"NA",0,"NA","NA",5.5,"NA"
2019,"Iyerpadi-Top","Iyerpadi Top","ITPCQ17",1,1,0,1,1,0,0,0,4,"NA",0,100,"NA","NA","NA","NA","NA","NA","NA","NA","NA",27,"NA",5,"NA","NA",5.5,"NA"
2019,"Iyerpadi-Top","Iyerpadi Top","ITPCQ18",1,1,1,1,1,0,0,0,5,"NA",0,100,"NA","NA","NA","NA","NA","NA","NA","NA","NA",65,"NA",1,"NA","NA",1.5,"NA"
2019,"Iyerpadi-Top","Iyerpadi Top","ITPCQ19",1,0,0,1,0,0,0,0,2,"NA",23,77,"NA","NA","NA","NA","NA","NA","NA","NA","NA",32,"NA",0,"NA","NA",1,"NA"
2019,"Iyerpadi-Top","Iyerpadi Top","ITPCQ20",1,1,1,1,0,0,0,1,5,"NA",3,97,"NA","NA","NA","NA","NA","NA","NA","NA","NA",104,"NA",0,"NA","NA",3.5,"NA"
2019,"Iyerpadi-Top","Iyerpadi Top","ITPCQ21",1,1,1,1,1,1,0,0,6,"NA",2,98,"NA","NA","NA","NA","NA","NA","NA","NA","NA",59,"NA",0,"NA","NA",3.5,"NA"
2019,"Iyerpadi-Top","Iyerpadi Top","ITPCQ22",0,0,1,1,1,0,0,0,3,"NA",0,100,"NA","NA","NA","NA","NA","NA","NA","NA","NA",48,"NA",7,"NA","NA",8.5,"NA"
2019,"Iyerpadi-Top","Iyerpadi Top","ITPCQ23",1,0,0,1,1,0,0,0,3,"NA",0,100,"NA","NA","NA","NA","NA","NA","NA","NA","NA",24,"NA",6,"NA","NA",1,"NA"
2019,"Iyerpadi-Top","Iyerpadi Top","ITPCQ24",1,0,0,1,0,0,0,0,2,"NA",3,97,"NA","NA","NA","NA","NA","NA","NA","NA","NA",72,"NA",0,"NA","NA",7.5,"NA"
2019,"Iyerpadi-Top","Iyerpadi Top","ITPCQ25",1,0,1,1,1,1,0,0,5,"NA",2,98,"NA","NA","NA","NA","NA","NA","NA","NA","NA",53,"NA",0,"NA","NA",7,"NA"
2019,"36th Hairpin Bend","Iyerpadi Akkamalai","AKPCQ19",1,1,1,1,0,1,1,0,6,"NA",2,98,"NA","NA","NA","NA","NA","NA","NA","NA","NA",52,"NA",0,"NA","NA",5.5,"NA"
2019,"36th Hairpin Bend","Iyerpadi Akkamalai","AKPCQ20",1,0,0,1,1,0,0,0,3,"NA",4,96,"NA","NA","NA","NA","NA","NA","NA","NA","NA",51,"NA",0,"NA","NA",7,"NA"
2019,"36th Hairpin Bend","Iyerpadi Akkamalai","AKPCQ21",1,1,0,1,1,1,0,0,5,"NA",0,100,"NA","NA","NA","NA","NA","NA","NA","NA","NA",73,"NA",0,"NA","NA",6,"NA"
2019,"36th Hairpin Bend","Iyerpadi Akkamalai","AKPCQ22",1,1,0,1,1,1,0,0,5,"NA",3,97,"NA","NA","NA","NA","NA","NA","NA","NA","NA",52,"NA",0,"NA","NA",5,"NA"
2019,"36th Hairpin Bend","Iyerpadi Akkamalai","AKPCQ23",1,1,0,0,1,1,1,0,5,"NA",0,100,"NA","NA","NA","NA","NA","NA","NA","NA","NA",142,"NA",0,"NA","NA",2.5,"NA"
2019,"36th Hairpin Bend","Iyerpadi Akkamalai","AKPCQ24",1,1,1,1,1,1,0,0,6,"NA",0,100,"NA","NA","NA","NA","NA","NA","NA","NA","NA",60,"NA",0,"NA","NA",12,"NA"
2019,"36th Hairpin Bend","Iyerpadi Akkamalai","AKPCQ25",1,1,1,1,1,0,0,0,5,"NA",2,98,"NA","NA","NA","NA","NA","NA","NA","NA","NA",81,"NA",0,"NA","NA",3,"NA"
2019,"Injiparai","Injipara","IJPCQ01",1,1,1,1,1,1,0,0,6,"NA",0,100,"NA","NA","NA","NA","NA","NA","NA","NA","NA",85,"NA",0,"NA","NA",0.5,"NA"
2019,"Injiparai","Injipara","IJPCQ02",1,0,0,1,1,1,0,0,4,"NA",2,98,"NA","NA","NA","NA","NA","NA","NA","NA","NA",66,"NA",0,"NA","NA",1,"NA"
