"Year","verbatimLocality","Fragment","Point_name","pointID","Tree_no","verbatimIdentification","scientificName","nativeAlien","kingdom","phylum","Distance_eff","Girth_eff","locationRemarks","SpCode","TreeHeight","identificationRemarks","occurrenceRemarks"
2002,"Injiparai","Injipara","IJPCQ11","2002_IJPCQ11","T2","Spathodea campanulata","Spathodea campanulata","Alien","Plantae","Tracheophyta",4.7,108.0,"IJPBD","SPCA","NA","NA","NA"
2002,"Injiparai","Injipara","IJPCQ11","2002_IJPCQ11","T3","Eucalyptus grandis","Eucalyptus grandis","Alien","Plantae","Tracheophyta",5.4,172.0,"IJPBD","EUGR","NA","NA","NA"
2002,"Injiparai","Injipara","IJPCQ11","2002_IJPCQ11","T4","Eucalyptus grandis","Eucalyptus grandis","Alien","Plantae","Tracheophyta",9.6,286.0,"IJPBD","EUGR","NA","NA","NA"
2002,"Injiparai","Injipara","IJPCQ12","2002_IJPCQ12","T1","Spathodea campanulata","Spathodea campanulata","Alien","Plantae","Tracheophyta",4.75,180.0,"IJPBD","SPCA","NA","NA","NA"
2002,"Injiparai","Injipara","IJPCQ12","2002_IJPCQ12","T2","Spathodea campanulata","Spathodea campanulata","Alien","Plantae","Tracheophyta",11.8,210.0,"IJPBD","SPCA","NA","NA","NA"
2002,"Injiparai","Injipara","IJPCQ12","2002_IJPCQ12","T3","Ficus hispida","Ficus hispida","Native","Plantae","Tracheophyta",4.15,174.0,"IJPBD","FIHI","NA","NA","NA"
2002,"Injiparai","Injipara","IJPCQ12","2002_IJPCQ12","T4","Meliosma pinnata","Meliosma pinnata","Native","Plantae","Tracheophyta",10,137.0,"IJPBD","MEPI","NA","NA","NA"
2002,"Injiparai","Injipara","IJPCQ13","2002_IJPCQ13","T1","Spathodea campanulata","Spathodea campanulata","Alien","Plantae","Tracheophyta",1.28,32.0,"IJPBD","SPCA","NA","NA","NA"
2002,"Injiparai","Injipara","IJPCQ13","2002_IJPCQ13","T2","Spathodea campanulata","Spathodea campanulata","Alien","Plantae","Tracheophyta",5.75,32.0,"IJPBD","SPCA","NA","NA","NA"
2002,"Injiparai","Injipara","IJPCQ13","2002_IJPCQ13","T3","Spathodea campanulata","Spathodea campanulata","Alien","Plantae","Tracheophyta",2.6,50.0,"IJPBD","SPCA","NA","NA","NA"
2002,"Injiparai","Injipara","IJPCQ13","2002_IJPCQ13","T4","Elaeocarpus tuberculatus","Elaeocarpus tuberculatus","Native","Plantae","Tracheophyta",3.65,76.0,"IJPBD","ELTU","NA","NA","NA"
2002,"Injiparai","Injipara","IJPCQ14","2002_IJPCQ14","T1","Spathodea campanulata","Spathodea campanulata","Alien","Plantae","Tracheophyta",2.55,55.0,"IJPBD","SPCA","NA","NA","NA"
2002,"Injiparai","Injipara","IJPCQ14","2002_IJPCQ14","T2","Gomphandra coriaceae","Gomphandra coriacea","Native","Plantae","Tracheophyta",1.9,70.0,"IJPBD","GOCO","NA","NA","NA"
2002,"Injiparai","Injipara","IJPCQ14","2002_IJPCQ14","T3","Macaranga peltata","Macaranga peltata","Native","Plantae","Tracheophyta",7.4,120.0,"IJPBD","MAPE","NA","NA","NA"
2002,"Injiparai","Injipara","IJPCQ14","2002_IJPCQ14","T4","Mallotus tetracoccus","Mallotus tetracoccus","Native","Plantae","Tracheophyta",7.45,122.0,"IJPBD","MATE","NA","NA","NA"
2002,"Injiparai","Injipara","IJPCQ15","2002_IJPCQ15","T1","Spathodea campanulata","Spathodea campanulata","Alien","Plantae","Tracheophyta",1.45,30.0,"IJPBD","SPCA","NA","NA","NA"
2002,"Injiparai","Injipara","IJPCQ15","2002_IJPCQ15","T2","Erythrina indica","Erythrina subumbrans","Native","Plantae","Tracheophyta",2.9,60.0,"IJPBD","ERIN","NA","NA","NA"
2002,"Injiparai","Injipara","IJPCQ15","2002_IJPCQ15","T3","Cinnamomum malabathrum","Cinnamomum malabathrum","Native","Plantae","Tracheophyta",4.7,134.0,"IJPBD","CIMA","NA","NA","NA"
2002,"Injiparai","Injipara","IJPCQ15","2002_IJPCQ15","T4","Spathodea campanulata","Spathodea campanulata","Alien","Plantae","Tracheophyta",6.4,112.0,"IJPBD","SPCA","NA","NA","NA"
2002,"Injiparai","Injipara","IJPCQ16","2002_IJPCQ16","T1","Spathodea campanulata","Spathodea campanulata","Alien","Plantae","Tracheophyta",0.8,55.0,"IJPBD","SPCA","NA","NA","NA"
2002,"Injiparai","Injipara","IJPCQ16","2002_IJPCQ16","T2","Semecarpus travancorica","Semecarpus travancorica","Native","Plantae","Tracheophyta",4.4,143.0,"IJPBD","SETR","NA","NA","NA"
2002,"Injiparai","Injipara","IJPCQ16","2002_IJPCQ16","T3","Spathodea campanulata","Spathodea campanulata","Alien","Plantae","Tracheophyta",5.15,34.0,"IJPBD","SPCA","NA","NA","NA"
2002,"Injiparai","Injipara","IJPCQ16","2002_IJPCQ16","T4","Spathodea campanulata","Spathodea campanulata","Alien","Plantae","Tracheophyta",5.1,66.0,"IJPBD","SPCA","NA","NA","NA"
2002,"Injiparai","Injipara","IJPCQ17","2002_IJPCQ17","T1","Garcinia morella","Garcinia morella","Native","Plantae","Tracheophyta",3.25,84.0,"IJPBD","GAMO","NA","NA","NA"
2002,"Injiparai","Injipara","IJPCQ17","2002_IJPCQ17","T2","Cinnamomum malabathrum","Cinnamomum malabathrum","Native","Plantae","Tracheophyta",5.1,146.0,"IJPBD","CIMA","NA","NA","NA"
2002,"Injiparai","Injipara","IJPCQ17","2002_IJPCQ17","T3","Macaranga peltata","Macaranga peltata","Native","Plantae","Tracheophyta",1.85,96.0,"IJPBD","MAPE","NA","NA","NA"
2002,"Injiparai","Injipara","IJPCQ17","2002_IJPCQ17","T4","Artocarpus heterophyllus","Artocarpus heterophyllus","Native","Plantae","Tracheophyta",10.9,307.0,"IJPBD","ARHE","NA","NA","NA"
2002,"Injiparai","Injipara","IJPCQ18","2002_IJPCQ18","T1","Gomphandra coriaceae","Gomphandra coriacea","Native","Plantae","Tracheophyta",4.3,72.0,"IJPBD","GOCO","NA","NA","NA"
2002,"Injiparai","Injipara","IJPCQ18","2002_IJPCQ18","T2","Macaranga peltata","Macaranga peltata","Native","Plantae","Tracheophyta",11.8,134.0,"IJPBD","MAPE","NA","NA","NA"
2002,"Injiparai","Injipara","IJPCQ18","2002_IJPCQ18","T3","Artocarpus heterophyllus","Artocarpus heterophyllus","Native","Plantae","Tracheophyta",5.7,215.0,"IJPBD","ARHE","NA","NA","NA"
2002,"Injiparai","Injipara","IJPCQ18","2002_IJPCQ18","T4","Litsea sp","Litsea","Native","Plantae","Tracheophyta",12.45,73.0,"IJPBD","LISP","NA","NA","NA"
2002,"Injiparai","Injipara","IJPCQ19","2002_IJPCQ19","T1","Spathodea campanulata","Spathodea campanulata","Alien","Plantae","Tracheophyta",6.25,120.0,"IJPBD","SPCA","NA","NA","NA"
2002,"Injiparai","Injipara","IJPCQ19","2002_IJPCQ19","T2","Meliosma pinnata","Meliosma pinnata","Native","Plantae","Tracheophyta",9.9,126.0,"IJPBD","MEPI","NA","NA","NA"
2002,"Injiparai","Injipara","IJPCQ19","2002_IJPCQ19","T3","Ficus exasperata","Ficus exasperata","Native","Plantae","Tracheophyta",9.85,170.0,"IJPBD","FIEX","NA","NA","NA"
2002,"Injiparai","Injipara","IJPCQ19","2002_IJPCQ19","T4","Artocarpus heterophyllus","Artocarpus heterophyllus","Native","Plantae","Tracheophyta",6.35,338.0,"IJPBD","ARHE","NA","NA","NA"
2002,"Injiparai","Injipara","IJPCQ20","2002_IJPCQ20","T1","Erythrina indica","Erythrina subumbrans","Native","Plantae","Tracheophyta",3.2,158.0,"IJPBD","ERIN","NA","NA","NA"
2002,"Injiparai","Injipara","IJPCQ20","2002_IJPCQ20","T2","Meliosma simplicifolia var. pungens","Meliosma simplicifolia","Native","Plantae","Tracheophyta",5.1,62.0,"IJPBD","MESI","NA","NA","NA"
2002,"Injiparai","Injipara","IJPCQ20","2002_IJPCQ20","T3","Elaeocarpus munroii","Elaeocarpus munroii","Native","Plantae","Tracheophyta",6.5,153.0,"IJPBD","ELMU","NA","NA","NA"
2002,"Injiparai","Injipara","IJPCQ20","2002_IJPCQ20","T4","Meliosma pinnata","Meliosma pinnata","Native","Plantae","Tracheophyta",13,70.0,"IJPBD","MEPI","NA","NA","NA"
2002,"SangliRoad","Sangli Road","SLPCQ1","2002_SLPCQ1","T1","Dimocarpus longan","Dimocarpus longan","Native","Plantae","Tracheophyta",4.7,270.2,"SNGL","Dimocarpus","NA","NA","NA"
2002,"SangliRoad","Sangli Road","SLPCQ1","2002_SLPCQ1","T2","Macaranga sp","Macaranga","Native","Plantae","Tracheophyta",5.8,147.7,"SNGL","Macaranga","NA","NA","NA"
2002,"SangliRoad","Sangli Road","SLPCQ1","2002_SLPCQ1","T3","Meliosma pinnata","Meliosma pinnata","Native","Plantae","Tracheophyta",3.72,122.5,"SNGL","Meliosma pinnata","NA","NA","NA"
2002,"SangliRoad","Sangli Road","SLPCQ1","2002_SLPCQ1","T4","Macaranga sp","Macaranga","Native","Plantae","Tracheophyta",6.8,100.5,"SNGL","Macaranga","NA","NA","NA"
2002,"SangliRoad","Sangli Road","SLPCQ2","2002_SLPCQ2","T1","Acronychia pedunculata","Acronychia pedunculata","Native","Plantae","Tracheophyta",2.1,69.1,"SNGL","ACPE","NA","NA","NA"
2002,"SangliRoad","Sangli Road","SLPCQ2","2002_SLPCQ2","T2","Vernonia arborea","Strobocalyx arborea","Native","Plantae","Tracheophyta",7.35,88.0,"SNGL","Vernonia","NA","NA","NA"
2002,"SangliRoad","Sangli Road","SLPCQ2","2002_SLPCQ2","T3","Bhesa indica","Bhesa indica","Native","Plantae","Tracheophyta",3.22,263.9,"SNGL","Bhesa","NA","NA","NA"
2002,"SangliRoad","Sangli Road","SLPCQ2","2002_SLPCQ2","T4","Villebrunea integrifolia","Oreocnide integrifolia","Native","Plantae","Tracheophyta",7.62,40.8,"SNGL","Villebrunia","NA","NA","NA"
2002,"SangliRoad","Sangli Road","SLPCQ3","2002_SLPCQ3","T1","Vernonia arborea","Strobocalyx arborea","Native","Plantae","Tracheophyta",3.7,78.5,"SNGL","Vernonia","NA","NA","NA"
2002,"SangliRoad","Sangli Road","SLPCQ3","2002_SLPCQ3","T2","Cinnamomum malabathrum","Cinnamomum malabathrum","Native","Plantae","Tracheophyta",8.4,116.2,"SNGL","Cinnamomum malabatrum","NA","NA","NA"
2002,"SangliRoad","Sangli Road","SLPCQ3","2002_SLPCQ3","T3","Vernonia arborea","Strobocalyx arborea","Native","Plantae","Tracheophyta",5.9,88.0,"SNGL","Vernonia","NA","NA","NA"
2002,"SangliRoad","Sangli Road","SLPCQ3","2002_SLPCQ3","T4","Syzygium gardneri","Syzygium gardneri","Native","Plantae","Tracheophyta",7.3,364.4,"SNGL","Syzygium gardneri","NA","NA","NA"
2002,"SangliRoad","Sangli Road","SLPCQ4","2002_SLPCQ4","T1","Clerodendrum infortunatum","Clerodendrum infortunatum","Native","Plantae","Tracheophyta",2.6,50.3,"SNGL","Clerodendrum","NA","NA","NA"
2002,"SangliRoad","Sangli Road","SLPCQ4","2002_SLPCQ4","T2","Canarium strictum","Canarium strictum","Native","Plantae","Tracheophyta",7.75,169.6,"SNGL","Canarium","NA","NA","NA"
2002,"SangliRoad","Sangli Road","SLPCQ4","2002_SLPCQ4","T3","Vernonia arborea","Strobocalyx arborea","Native","Plantae","Tracheophyta",5.5,179.1,"SNGL","Vernonia","NA","NA","NA"
2002,"SangliRoad","Sangli Road","SLPCQ4","2002_SLPCQ4","T4","Macaranga sp","Macaranga","Native","Plantae","Tracheophyta",11.8,128.8,"SNGL","Macaranga","NA","NA","NA"
2002,"SangliRoad","Sangli Road","SLPCQ5","2002_SLPCQ5","T1","Turpinia malabarica","Staphylea malabarica","Native","Plantae","Tracheophyta",9.75,163.4,"SNGL","Turpunia","NA","NA","NA"
2002,"SangliRoad","Sangli Road","SLPCQ5","2002_SLPCQ5","T2","Clerodendrum infortunatum","Clerodendrum infortunatum","Native","Plantae","Tracheophyta",3.8,34.6,"SNGL","Clerodendrum","NA","NA","NA"
2002,"SangliRoad","Sangli Road","SLPCQ5","2002_SLPCQ5","T3","Cullenia exarillata","Cullenia exarillata","Native","Plantae","Tracheophyta",8.25,417.8,"SNGL","Cullenia","NA","NA","NA"
2002,"SangliRoad","Sangli Road","SLPCQ5","2002_SLPCQ5","T4","Semecarpus travancorica","Semecarpus travancorica","Native","Plantae","Tracheophyta",4.25,91.1,"SNGL","Semecarpus","NA","NA","NA"
2002,"SangliRoad","Sangli Road","SLPCQ6","2002_SLPCQ6","T1","Artocarpus heterophyllus","Artocarpus heterophyllus","Native","Plantae","Tracheophyta",1.7,97.4,"SNGL","Artocarpus heterophylla","NA","NA","NA"
2002,"SangliRoad","Sangli Road","SLPCQ6","2002_SLPCQ6","T2","Cullenia exarillata","Cullenia exarillata","Native","Plantae","Tracheophyta",5.1,339.3,"SNGL","Cullenia","NA","NA","NA"
2002,"SangliRoad","Sangli Road","SLPCQ6","2002_SLPCQ6","T3","Dendrocnide sinuata","Dendrocnide sinuata","Native","Plantae","Tracheophyta",4.25,31.4,"SNGL","Dendrocnide sinuata","NA","NA","NA"
2002,"SangliRoad","Sangli Road","SLPCQ6","2002_SLPCQ6","T4","Meliosma simplicifolia var. pungens","Meliosma simplicifolia","Native","Plantae","Tracheophyta",9.6,78.5,"SNGL","Meliosma simplicifolia var. pungens","NA","NA","NA"
2002,"SangliRoad","Sangli Road","SLPCQ7","2002_SLPCQ7","T1","Syzygium munronii","Syzygium munronii","Native","Plantae","Tracheophyta",5.1,69.1,"SNGL","Syzygium munronii","NA","NA","NA"
2002,"SangliRoad","Sangli Road","SLPCQ7","2002_SLPCQ7","T2","Macaranga sp","Macaranga","Native","Plantae","Tracheophyta",3.75,59.7,"SNGL","Macaranga","NA","NA","NA"
2002,"SangliRoad","Sangli Road","SLPCQ7","2002_SLPCQ7","T3","Gomphandra coriaceae","Gomphandra coriacea","Native","Plantae","Tracheophyta",4.45,131.9,"SNGL","Gomphandra","NA","NA","NA"
2002,"SangliRoad","Sangli Road","SLPCQ7","2002_SLPCQ7","T4","Elaeocarpus tuberculatus","Elaeocarpus tuberculatus","Native","Plantae","Tracheophyta",4.2,430.4,"SNGL","E. tuberculatus","NA","NA","NA"
2002,"SangliRoad","Sangli Road","SLPCQ8","2002_SLPCQ8","T1","Elaeocarpus tuberculatus","Elaeocarpus tuberculatus","Native","Plantae","Tracheophyta",2,97.4,"SNGL","E. tuberculatus","NA","NA","NA"
2002,"SangliRoad","Sangli Road","SLPCQ8","2002_SLPCQ8","T2","Litsea floribunda","Litsea floribunda","Native","Plantae","Tracheophyta",3.4,116.2,"SNGL","Litsea floribunda","NA","NA","NA"
2002,"SangliRoad","Sangli Road","SLPCQ8","2002_SLPCQ8","T3","Bhesa indica","Bhesa indica","Native","Plantae","Tracheophyta",1.7,78.5,"SNGL","Bhesa indica","NA","NA","NA"
2002,"SangliRoad","Sangli Road","SLPCQ8","2002_SLPCQ8","T4","Macaranga sp","Macaranga","Native","Plantae","Tracheophyta",10,100.5,"SNGL","Macaranga","NA","NA","NA"
2002,"SangliRoad","Sangli Road","SLPCQ9","2002_SLPCQ9","T1","Vernonia arborea","Strobocalyx arborea","Native","Plantae","Tracheophyta",2.65,103.7,"SNGL","Vernonia","NA","NA","NA"
2002,"SangliRoad","Sangli Road","SLPCQ9","2002_SLPCQ9","T2","Holigarna nigra","Holigarna nigra","Native","Plantae","Tracheophyta",3.75,201.1,"SNGL","Holigarna nigra","NA","NA","NA"
2002,"SangliRoad","Sangli Road","SLPCQ9","2002_SLPCQ9","T3","Macaranga sp","Macaranga","Native","Plantae","Tracheophyta",3.8,88.0,"SNGL","Macaranga","NA","NA","NA"
2002,"SangliRoad","Sangli Road","SLPCQ9","2002_SLPCQ9","T4","Meliosma pinnata","Meliosma pinnata","Native","Plantae","Tracheophyta",7.5,119.4,"SNGL","Meliosma pinnata","NA","NA","NA"
2002,"SangliRoad","Sangli Road","SLPCQ10","2002_SLPCQ10","T1","Litsea insignis","Litsea insignis","Native","Plantae","Tracheophyta",4.6,62.8,"SNGL","Litsea insignis","NA","NA","NA"
2002,"SangliRoad","Sangli Road","SLPCQ10","2002_SLPCQ10","T2","Meliosma simplicifolia var. pungens","Meliosma simplicifolia","Native","Plantae","Tracheophyta",6.2,103.7,"SNGL","Meliosma simplicifolia var. pungens","NA","NA","NA"
2002,"SangliRoad","Sangli Road","SLPCQ10","2002_SLPCQ10","T3","Diospyros sylvatica","Diospyros sylvatica","Native","Plantae","Tracheophyta",1.75,50.3,"SNGL","Diospyros sylvatica","NA","NA","NA"
2002,"SangliRoad","Sangli Road","SLPCQ10","2002_SLPCQ10","T4","Litsea glabrata","Litsea nigrescens","Native","Plantae","Tracheophyta",9.2,84.8,"SNGL","Litsea glabrata","NA","NA","NA"
2002,"SangliRoad","Sangli Road","SLPCQ11","2002_SLPCQ11","T1","Clerodendrum infortunatum","Clerodendrum infortunatum","Native","Plantae","Tracheophyta",4.5,40.8,"SNGL","Clerodendrum","NA","NA","NA"
2002,"SangliRoad","Sangli Road","SLPCQ11","2002_SLPCQ11","T2","Macaranga sp","Macaranga","Native","Plantae","Tracheophyta",3,125.7,"SNGL","Macaranga","NA","NA","NA"
2002,"SangliRoad","Sangli Road","SLPCQ11","2002_SLPCQ11","T3","Cinnamomum malabathrum","Cinnamomum malabathrum","Native","Plantae","Tracheophyta",8.5,59.7,"SNGL","Cinnamomum malabatrum","NA","NA","NA"
2002,"SangliRoad","Sangli Road","SLPCQ11","2002_SLPCQ11","T4","Meliosma pinnata","Meliosma pinnata","Native","Plantae","Tracheophyta",4.5,97.4,"SNGL","Meliosma pinnata","NA","NA","NA"
2002,"SangliRoad","Sangli Road","SLPCQ12","2002_SLPCQ12","T1","Litsea insignis","Litsea insignis","Native","Plantae","Tracheophyta",8.35,78.5,"SNGL","Litsea insignis","NA","NA","NA"
2002,"SangliRoad","Sangli Road","SLPCQ12","2002_SLPCQ12","T2","Litsea sp","Litsea","Native","Plantae","Tracheophyta",4.9,44.0,"SNGL","Litsea sp.","NA","NA","NA"
2002,"SangliRoad","Sangli Road","SLPCQ12","2002_SLPCQ12","T3","Cullenia exarillata","Cullenia exarillata","Native","Plantae","Tracheophyta",1.25,69.1,"SNGL","Cullenia","NA","NA","NA"
2002,"SangliRoad","Sangli Road","SLPCQ12","2002_SLPCQ12","T4","Syzygium densiflorum","Syzygium densiflorum","Native","Plantae","Tracheophyta",8.55,424.1,"SNGL","Syzygium densiflorum","NA","NA","NA"
2002,"SangliRoad","Sangli Road","SLPCQ13","2002_SLPCQ13","T1","Vernonia arborea","Strobocalyx arborea","Native","Plantae","Tracheophyta",1.75,72.3,"SNGL","Vernonia","NA","NA","NA"
2002,"SangliRoad","Sangli Road","SLPCQ13","2002_SLPCQ13","T2","Antidesma menasu","Antidesma montanum","Native","Plantae","Tracheophyta",5.2,47.1,"SNGL","Antidesma","NA","NA","NA"
2002,"SangliRoad","Sangli Road","SLPCQ13","2002_SLPCQ13","T3","Vernonia arborea","Strobocalyx arborea","Native","Plantae","Tracheophyta",2.5,100.5,"SNGL","Vernonia","NA","NA","NA"
2002,"SangliRoad","Sangli Road","SLPCQ13","2002_SLPCQ13","T4","Semecarpus travancorica","Semecarpus travancorica","Native","Plantae","Tracheophyta",5,245.0,"SNGL","Semecarpus","NA","NA","NA"
2002,"SangliRoad","Sangli Road","SLPCQ14","2002_SLPCQ14","T1","Gomphandra coriaceae","Gomphandra coriacea","Native","Plantae","Tracheophyta",3.9,72.3,"SNGL","Gomphandra","NA","NA","NA"
2002,"SangliRoad","Sangli Road","SLPCQ14","2002_SLPCQ14","T2","Macaranga sp","Macaranga","Native","Plantae","Tracheophyta",3,47.1,"SNGL","Macaranga","NA","NA","NA"
2002,"SangliRoad","Sangli Road","SLPCQ14","2002_SLPCQ14","T3","Gomphandra coriaceae","Gomphandra coriacea","Native","Plantae","Tracheophyta",7.45,88.0,"SNGL","Gomphandra","NA","NA","NA"
2002,"SangliRoad","Sangli Road","SLPCQ14","2002_SLPCQ14","T4","Elaeocarpus munroii","Elaeocarpus munroii","Native","Plantae","Tracheophyta",4.2,141.4,"SNGL","E. munroni","NA","NA","NA"
2002,"SangliRoad","Sangli Road","SLPCQ15","2002_SLPCQ15","T1","Cinnamomum malabathrum","Cinnamomum malabathrum","Native","Plantae","Tracheophyta",2.9,37.7,"SNGL","Cinnamomum malabatrum","NA","NA","NA"
2002,"SangliRoad","Sangli Road","SLPCQ15","2002_SLPCQ15","T2","Mastixia arborea","Mastixia arborea","Native","Plantae","Tracheophyta",2.65,125.7,"SNGL","Mastixia arborea","NA","NA","NA"
2002,"SangliRoad","Sangli Road","SLPCQ15","2002_SLPCQ15","T3","Garcinia indica","Garcinia indica","Native","Plantae","Tracheophyta",4.1,34.6,"SNGL","Garcinia indica","NA","NA","NA"
2002,"SangliRoad","Sangli Road","SLPCQ15","2002_SLPCQ15","T4","Mastixia arborea","Mastixia arborea","Native","Plantae","Tracheophyta",4.55,122.5,"SNGL","Mastixia arborea","NA","NA","NA"
2002,"SangliRoad","Sangli Road","SLPCQ16","2002_SLPCQ16","T1","Litsea glabrata","Litsea nigrescens","Native","Plantae","Tracheophyta",3.65,119.4,"SNGL","Litsea glabrata","NA","NA","NA"
2002,"SangliRoad","Sangli Road","SLPCQ16","2002_SLPCQ16","T2","Cinnamomum malabathrum","Cinnamomum malabathrum","Native","Plantae","Tracheophyta",4.75,84.8,"SNGL","Cinnamomum malabatrum","NA","NA","NA"
2002,"SangliRoad","Sangli Road","SLPCQ16","2002_SLPCQ16","T3","Vernonia arborea","Strobocalyx arborea","Native","Plantae","Tracheophyta",2.6,56.5,"SNGL","Vernonia","NA","NA","NA"
2002,"SangliRoad","Sangli Road","SLPCQ16","2002_SLPCQ16","T4","Cinnamomum malabathrum","Cinnamomum malabathrum","Native","Plantae","Tracheophyta",4,106.8,"SNGL","Cinnamomum malabatrum","NA","NA","NA"
2002,"SangliRoad","Sangli Road","SLPCQ17","2002_SLPCQ17","T1","Myristica sp","Myristica beddomei","Native","Plantae","Tracheophyta",2.55,179.1,"SNGL","Myristica","NA","NA","NA"
2002,"SangliRoad","Sangli Road","SLPCQ17","2002_SLPCQ17","T2","Acronychia pedunculata","Acronychia pedunculata","Native","Plantae","Tracheophyta",3.1,40.8,"SNGL","ACPE","NA","NA","NA"
2002,"SangliRoad","Sangli Road","SLPCQ17","2002_SLPCQ17","T3","Clerodendrum infortunatum","Clerodendrum infortunatum","Native","Plantae","Tracheophyta",1.45,34.6,"SNGL","Clerodendrum","NA","NA","NA"
2002,"SangliRoad","Sangli Road","SLPCQ17","2002_SLPCQ17","T4","Vernonia arborea","Strobocalyx arborea","Native","Plantae","Tracheophyta",9.25,91.1,"SNGL","Vernonia","NA","NA","NA"
2002,"SangliRoad","Sangli Road","SLPCQ18","2002_SLPCQ18","T1","Clerodendrum infortunatum","Clerodendrum infortunatum","Native","Plantae","Tracheophyta",5.2,34.6,"SNGL","Clerodendrum","NA","NA","NA"
2002,"SangliRoad","Sangli Road","SLPCQ18","2002_SLPCQ18","T2","Persea macarantha","Machilus macranthus","Native","Plantae","Tracheophyta",3.75,97.4,"SNGL","Persea","NA","NA","NA"
2002,"SangliRoad","Sangli Road","SLPCQ18","2002_SLPCQ18","T3","Elaeocarpus tuberculatus","Elaeocarpus tuberculatus","Native","Plantae","Tracheophyta",4,122.5,"SNGL","E. tuberculatus","NA","NA","NA"
2002,"SangliRoad","Sangli Road","SLPCQ18","2002_SLPCQ18","T4","Macaranga sp","Macaranga","Native","Plantae","Tracheophyta",1.8,78.5,"SNGL","Macaranga","NA","NA","NA"
2002,"SangliRoad","Sangli Road","SLPCQ19","2002_SLPCQ19","T1","Macaranga sp","Macaranga","Native","Plantae","Tracheophyta",1.15,116.2,"SNGL","Macaranga","NA","NA","NA"
2002,"SangliRoad","Sangli Road","SLPCQ19","2002_SLPCQ19","T2","Syzygium hemisphericum","Syzygium hemisphericum","Native","Plantae","Tracheophyta",1.05,40.8,"SNGL","Syzygium hemisphericum","NA","NA","NA"
2002,"SangliRoad","Sangli Road","SLPCQ19","2002_SLPCQ19","T3","Dimocarpus longan","Dimocarpus longan","Native","Plantae","Tracheophyta",2.45,219.9,"SNGL","Dimocarpus","NA","NA","NA"
2002,"SangliRoad","Sangli Road","SLPCQ19","2002_SLPCQ19","T4","Macaranga sp","Macaranga","Native","Plantae","Tracheophyta",9.35,119.4,"SNGL","Macaranga","NA","NA","NA"
2002,"SangliRoad","Sangli Road","SLPCQ20","2002_SLPCQ20","T1","Neolitsea scobiculata","Neolitsea pallens","Native","Plantae","Tracheophyta",3.1,59.7,"SNGL","Neolitsea scobiculata","NA","NA","NA"
2002,"SangliRoad","Sangli Road","SLPCQ20","2002_SLPCQ20","T2","Drypetes sp","Drypetes","Native","Plantae","Tracheophyta",6.5,50.3,"SNGL","Drypetes","NA","NA","NA"
2002,"SangliRoad","Sangli Road","SLPCQ20","2002_SLPCQ20","T3","Acronychia pedunculata","Acronychia pedunculata","Native","Plantae","Tracheophyta",7.8,147.7,"SNGL","ACPE","NA","NA","NA"
2002,"SangliRoad","Sangli Road","SLPCQ20","2002_SLPCQ20","T4","Cinnamomum malabathrum","Cinnamomum malabathrum","Native","Plantae","Tracheophyta",6.35,44.0,"SNGL","Cinnamomum malabatrum","NA","NA","NA"
2002,"Kalyanapandal","Kalyanapandal","KPPCQ1","2002_KPPCQ1","T1","Vernonia arborea","Strobocalyx arborea","Native","Plantae","Tracheophyta",7.2,113.1,"KPDL","Vernonia","NA","NA","NA"
2002,"Kalyanapandal","Kalyanapandal","KPPCQ1","2002_KPPCQ1","T2","Antidesma menasu","Antidesma montanum","Native","Plantae","Tracheophyta",4,40.8,"KPDL","Antidesma","NA","NA","NA"
