Scientific,Species,Diet.5Cat,Stratum,Replicate,SurveyID,Point,Time,Number,Distance,HSF,Remarks
Pycnonotus jocosus,Red-whiskered Bulbul,Omnivore,B_Org Tea,17,OT2,2,6:51,2,15,S,
Pycnonotus jocosus,Red-whiskered Bulbul,Omnivore,A_Con Tea,21,CT2,6,7:36,2,20,S,
Pycnonotus jocosus,Red-whiskered Bulbul,Omnivore,B_Org Tea,23,OT2,8,7:37,2,10,S,
Pycnonotus jocosus,Red-whiskered Bulbul,Omnivore,A_Con Tea,25,CT2,10,8:05,2,20,H,
Pycnonotus jocosus,Red-whiskered Bulbul,Omnivore,A_Con Tea,35,CT3,5,7:24,1,15,S,
Pycnonotus jocosus,Red-whiskered Bulbul,Omnivore,C_Shade Tea,14,ST1,14,8:33,2,15,S,
Pycnonotus jocosus,Red-whiskered Bulbul,Omnivore,D_Fragment,28,FR2,13,8:38,2,15,S,Entering plot
Pycnonotus jocosus,Red-whiskered Bulbul,Omnivore,C_Shade Tea,35,ST3,5,7:31,2,10,S,Entering plot
Pycnonotus jocosus,Red-whiskered Bulbul,Omnivore,A_Con Tea,17,CT2,2,7:07,1,20,H,
Pycnonotus jocosus,Red-whiskered Bulbul,Omnivore,B_Org Tea,37,OT3,7,7:58,2,15,S,Alarm calls
Pycnonotus jocosus,Red-whiskered Bulbul,Omnivore,B_Org Tea,41,OT3,11,8:38,2,30,S,
Pycnonotus jocosus,Red-whiskered Bulbul,Omnivore,A_Con Tea,24,CT2,9,7:57,2,20,H,
Pycnonotus jocosus,Red-whiskered Bulbul,Omnivore,A_Con Tea,31,CT3,1,6:50,1,5,S,
Pycnonotus jocosus,Red-whiskered Bulbul,Omnivore,B_Org Tea,5,OT1,5,7:41,1,5,S,
Pycnonotus jocosus,Red-whiskered Bulbul,Omnivore,B_Org Tea,14,OT1,14,8:53,2,30,S,
Pycnonotus jocosus,Red-whiskered Bulbul,Omnivore,B_Org Tea,38,OT3,8,8:08,1,10,S,
Pycnonotus jocosus,Red-whiskered Bulbul,Omnivore,B_Org Tea,40,OT3,10,8:26,1,50,S,
Pycnonotus jocosus,Red-whiskered Bulbul,Omnivore,A_Con Tea,16,CT2,1,6:57,2,30,S,
Pycnonotus jocosus,Red-whiskered Bulbul,Omnivore,B_Org Tea,32,OT3,2,7:09,1,15,S,Distance approximation
Pycnonotus jocosus,Red-whiskered Bulbul,Omnivore,B_Org Tea,29,OT2,14,8:20,3,15,S,
Pycnonotus jocosus,Red-whiskered Bulbul,Omnivore,C_Shade Tea,41,ST3,11,8:26,2,50,S,
Pycnonotus jocosus,Red-whiskered Bulbul,Omnivore,B_Org Tea,34,OT3,4,7:27,1,30,S,
Pycnonotus jocosus,Red-whiskered Bulbul,Omnivore,A_Con Tea,35,CT3,5,7:24,1,15,S,
Pycnonotus jocosus,Red-whiskered Bulbul,Omnivore,B_Org Tea,36,OT3,6,7:48,2,30,S,Alarm calls
Pycnonotus jocosus,Red-whiskered Bulbul,Omnivore,C_Shade Tea,35,ST3,5,7:31,2,30,H,
Pycnonotus jocosus,Red-whiskered Bulbul,Omnivore,A_Con Tea,44,CT3,14,8:40,1,10,S,
Pycnonotus jocosus,Red-whiskered Bulbul,Omnivore,B_Org Tea,30,OT2,15,8:29,2,20,S,
Pycnonotus jocosus,Red-whiskered Bulbul,Omnivore,C_Shade Tea,11,ST1,11,8:10,1,50,S,"Partly cloudy, sunny"
Pycnonotus jocosus,Red-whiskered Bulbul,Omnivore,B_Org Tea,7,OT1,7,7:55,2,30,S,Exiting plot
Pycnonotus jocosus,Red-whiskered Bulbul,Omnivore,B_Org Tea,10,OT1,10,8:20,2,30,H,
Pycnonotus jocosus,Red-whiskered Bulbul,Omnivore,D_Fragment,15,FR1,15,8:42,1,15,H,
Pycnonotus jocosus,Red-whiskered Bulbul,Omnivore,C_Shade Tea,1,ST1,1,6:44,1,10,S,
Pycnonotus jocosus,Red-whiskered Bulbul,Omnivore,C_Shade Tea,7,ST1,7,7:37,1,30,H,
Pycnonotus jocosus,Red-whiskered Bulbul,Omnivore,B_Org Tea,40,OT3,10,8:26,1,15,S,
Pycnonotus jocosus,Red-whiskered Bulbul,Omnivore,B_Org Tea,10,OT1,10,8:20,1,30,H,
Pycnonotus jocosus,Red-whiskered Bulbul,Omnivore,A_Con Tea,24,CT2,9,7:57,1,5,H,
Pycnonotus jocosus,Red-whiskered Bulbul,Omnivore,C_Shade Tea,45,ST3,15,9:15,2,15,S,Entering plot
Pycnonotus jocosus,Red-whiskered Bulbul,Omnivore,C_Shade Tea,23,ST2,8,8:07,3,30,S,
Pycnonotus jocosus,Red-whiskered Bulbul,Omnivore,C_Shade Tea,23,ST2,8,8:07,3,20,S,
Pycnonotus jocosus,Red-whiskered Bulbul,Omnivore,C_Shade Tea,9,ST1,9,7:56,2,20,S,
Pycnonotus jocosus,Red-whiskered Bulbul,Omnivore,E_Rainforest,28,RF2,13,8:25,4,20,S,
Pycnonotus jocosus,Red-whiskered Bulbul,Omnivore,C_Shade Tea,18,ST2,3,7:19,3,30,S,
Pycnonotus jocosus,Red-whiskered Bulbul,Omnivore,B_Org Tea,27,OT2,12,8:05,2,20,H,Alarm calls
Pycnonotus jocosus,Red-whiskered Bulbul,Omnivore,B_Org Tea,28,OT2,13,8:12,2,30,S,
Pycnonotus jocosus,Red-whiskered Bulbul,Omnivore,D_Fragment,30,FR2,15,8:53,2,20,S,
Pycnonotus jocosus,Red-whiskered Bulbul,Omnivore,D_Fragment,11,FR1,11,8:10,1,30,S,
Pycnonotus jocosus,Red-whiskered Bulbul,Omnivore,C_Shade Tea,15,ST1,15,8:41,2,5,S,
Pycnonotus jocosus,Red-whiskered Bulbul,Omnivore,C_Shade Tea,30,ST2,15,9:21,1,15,S,
Pycnonotus jocosus,Red-whiskered Bulbul,Omnivore,B_Org Tea,28,OT2,13,8:12,3,15,S,
Pycnonotus jocosus,Red-whiskered Bulbul,Omnivore,C_Shade Tea,38,ST3,8,7:57,1,10,S,
Pycnonotus jocosus,Red-whiskered Bulbul,Omnivore,B_Org Tea,2,OT1,2,7:17,1,15,S,
Pycnonotus jocosus,Red-whiskered Bulbul,Omnivore,B_Org Tea,8,OT1,8,8:03,3,5,S,
Pycnonotus jocosus,Red-whiskered Bulbul,Omnivore,C_Shade Tea,35,ST3,5,7:31,1,15,H,
Pycnonotus jocosus,Red-whiskered Bulbul,Omnivore,A_Con Tea,19,CT2,4,7:20,2,30,S,
Pycnonotus jocosus,Red-whiskered Bulbul,Omnivore,A_Con Tea,7,CT1,7,7:47,1,20,S,
Pycnonotus jocosus,Red-whiskered Bulbul,Omnivore,A_Con Tea,21,CT2,6,7:36,2,20,H,
Pycnonotus jocosus,Red-whiskered Bulbul,Omnivore,A_Con Tea,9,CT1,9,8:01,2,30,S,
Pycnonotus jocosus,Red-whiskered Bulbul,Omnivore,A_Con Tea,35,CT3,5,7:24,2,10,S,
Pycnonotus jocosus,Red-whiskered Bulbul,Omnivore,A_Con Tea,9,CT1,9,8:01,1,10,S,
Pycnonotus jocosus,Red-whiskered Bulbul,Omnivore,A_Con Tea,38,CT3,8,7:48,1,10,S,
Pycnonotus jocosus,Red-whiskered Bulbul,Omnivore,B_Org Tea,13,OT1,13,8:45,1,30,H,
Pycnonotus jocosus,Red-whiskered Bulbul,Omnivore,C_Shade Tea,24,ST2,9,8:16,1,20,S,
Pycnonotus jocosus,Red-whiskered Bulbul,Omnivore,B_Org Tea,9,OT1,9,8:11,3,50,S,
Pycnonotus jocosus,Red-whiskered Bulbul,Omnivore,A_Con Tea,20,CT2,5,7:29,3,5,S,
Pycnonotus jocosus,Red-whiskered Bulbul,Omnivore,B_Org Tea,39,OT3,9,8:15,4,10,S,Entering plot
Pycnonotus jocosus,Red-whiskered Bulbul,Omnivore,A_Con Tea,29,CT2,14,8:35,2,15,H,Entering plot
Pycnonotus jocosus,Red-whiskered Bulbul,Omnivore,C_Shade Tea,22,ST2,7,7:57,1,15,H,
Pycnonotus jocosus,Red-whiskered Bulbul,Omnivore,B_Org Tea,22,OT2,7,7:30,2,10,S,Entering plot
Pycnonotus jocosus,Red-whiskered Bulbul,Omnivore,B_Org Tea,3,OT1,3,7:26,1,30,H,
Pycnonotus jocosus,Red-whiskered Bulbul,Omnivore,B_Org Tea,44,OT3,1,8:19,1,30,H,
Pycnonotus jocosus,Red-whiskered Bulbul,Omnivore,C_Shade Tea,17,ST2,2,7:11,1,20,H,
Pycnonotus jocosus,Red-whiskered Bulbul,Omnivore,C_Shade Tea,29,ST2,14,9:08,4,10,S,
Pycnonotus jocosus,Red-whiskered Bulbul,Omnivore,A_Con Tea,17,CT2,2,7:07,2,15,H,
Pycnonotus jocosus,Red-whiskered Bulbul,Omnivore,C_Shade Tea,7,ST1,7,7:37,2,20,S,
Pycnonotus jocosus,Red-whiskered Bulbul,Omnivore,A_Con Tea,25,CT2,10,8:05,2,10,S,Entering plot
Pycnonotus jocosus,Red-whiskered Bulbul,Omnivore,C_Shade Tea,30,ST2,15,9:21,1,15,H,Entering plot
Pycnonotus jocosus,Red-whiskered Bulbul,Omnivore,B_Org Tea,16,OT2,1,6:43,1,30,S,
Pycnonotus jocosus,Red-whiskered Bulbul,Omnivore,B_Org Tea,27,OT2,12,8:05,1,15,S,
Pycnonotus jocosus,Red-whiskered Bulbul,Omnivore,B_Org Tea,5,OT1,5,7:41,2,20,S,
Pycnonotus jocosus,Red-whiskered Bulbul,Omnivore,B_Org Tea,16,OT2,1,6:43,1,30,H,
Pycnonotus jocosus,Red-whiskered Bulbul,Omnivore,B_Org Tea,32,OT3,2,7:09,1,20,H,
Pycnonotus jocosus,Red-whiskered Bulbul,Omnivore,D_Fragment,22,FR2,7,7:44,2,15,S,
Pycnonotus jocosus,Red-whiskered Bulbul,Omnivore,B_Org Tea,35,OT3,5,7:39,2,10,S,
Pycnonotus jocosus,Red-whiskered Bulbul,Omnivore,C_Shade Tea,25,ST2,10,8:28,1,15,S,
Pycnonotus jocosus,Red-whiskered Bulbul,Omnivore,C_Shade Tea,5,ST1,5,7:20,2,30,H,
Pycnonotus jocosus,Red-whiskered Bulbul,Omnivore,B_Org Tea,28,OT2,13,8:12,2,10,S,
Pycnonotus jocosus,Red-whiskered Bulbul,Omnivore,C_Shade Tea,38,ST3,8,7:57,1,20,S,
Pycnonotus jocosus,Red-whiskered Bulbul,Omnivore,E_Rainforest,3,RF1,3,7:04,1,5,H,
Pycnonotus jocosus,Red-whiskered Bulbul,Omnivore,B_Org Tea,30,OT2,15,8:29,4,10,S,
Pycnonotus jocosus,Red-whiskered Bulbul,Omnivore,C_Shade Tea,28,ST2,13,8:59,1,20,H,
Pycnonotus jocosus,Red-whiskered Bulbul,Omnivore,D_Fragment,2,FR1,2,6:53,1,20,S,Exiting plot
Pycnonotus jocosus,Red-whiskered Bulbul,Omnivore,A_Con Tea,25,CT2,10,8:05,2,20,H,
Pycnonotus jocosus,Red-whiskered Bulbul,Omnivore,B_Org Tea,39,OT3,9,8:15,2,15,S,
Pycnonotus jocosus,Red-whiskered Bulbul,Omnivore,C_Shade Tea,27,ST2,12,8:47,2,20,S,
Pycnonotus jocosus,Red-whiskered Bulbul,Omnivore,A_Con Tea,37,CT3,7,7:41,1,10,S,
Pycnonotus jocosus,Red-whiskered Bulbul,Omnivore,B_Org Tea,6,OT1,6,7:48,1,30,S,
Pycnonotus jocosus,Red-whiskered Bulbul,Omnivore,C_Shade Tea,19,ST2,4,7:29,4,10,S,
Pycnonotus jocosus,Red-whiskered Bulbul,Omnivore,A_Con Tea,1,CT1,1,7:04,1,10,S,
Pycnonotus jocosus,Red-whiskered Bulbul,Omnivore,A_Con Tea,16,CT2,1,6:57,1,15,S,
Pycnonotus jocosus,Red-whiskered Bulbul,Omnivore,E_Rainforest,3,RF1,3,7:04,1,5,S,
Pycnonotus jocosus,Red-whiskered Bulbul,Omnivore,E_Rainforest,27,RF2,12,8:16,2,5,H,
Pycnonotus jocosus,Red-whiskered Bulbul,Omnivore,C_Shade Tea,26,ST2,11,8:36,2,15,S,
Pycnonotus jocosus,Red-whiskered Bulbul,Omnivore,A_Con Tea,45,CT3,15,8:50,1,20,H,
Pycnonotus jocosus,Red-whiskered Bulbul,Omnivore,E_Rainforest,12,RF1,12,8:17,2,5,S,
Pycnonotus jocosus,Red-whiskered Bulbul,Omnivore,E_Rainforest,29,RF2,14,8:35,2,20,H,
Pycnonotus jocosus,Red-whiskered Bulbul,Omnivore,C_Shade Tea,29,ST2,14,9:08,2,10,S,
Pycnonotus jocosus,Red-whiskered Bulbul,Omnivore,B_Org Tea,4,OT1,4,7:34,2,10,S,
Pycnonotus jocosus,Red-whiskered Bulbul,Omnivore,C_Shade Tea,1,ST1,1,6:44,2,15,S,
Pycnonotus jocosus,Red-whiskered Bulbul,Omnivore,D_Fragment,19,FR2,4,7:16,2,5,S,
Pycnonotus jocosus,Red-whiskered Bulbul,Omnivore,B_Org Tea,44,OT3,1,8:19,1,20,H,
Pycnonotus jocosus,Red-whiskered Bulbul,Omnivore,C_Shade Tea,37,ST3,7,7:48,2,30,S,
Pycnonotus jocosus,Red-whiskered Bulbul,Omnivore,B_Org Tea,1,OT1,1,7:09,1,30,H,
Pycnonotus jocosus,Red-whiskered Bulbul,Omnivore,A_Con Tea,33,CT3,3,7:08,1,5,S,
Pycnonotus jocosus,Red-whiskered Bulbul,Omnivore,A_Con Tea,13,CT1,13,8:29,2,15,S,
Pycnonotus jocosus,Red-whiskered Bulbul,Omnivore,E_Rainforest,28,RF2,13,8:25,3,20,S,
Pycnonotus jocosus,Red-whiskered Bulbul,Omnivore,C_Shade Tea,37,ST3,7,7:48,2,10,H,
Pycnonotus jocosus,Red-whiskered Bulbul,Omnivore,C_Shade Tea,20,ST2,5,7:37,2,30,H,
Pycnonotus jocosus,Red-whiskered Bulbul,Omnivore,C_Shade Tea,28,ST2,13,8:59,2,15,S,
Pycnonotus jocosus,Red-whiskered Bulbul,Omnivore,B_Org Tea,25,OT2,10,7:51,2,5,S,Entering plot
Pycnonotus jocosus,Red-whiskered Bulbul,Omnivore,A_Con Tea,24,CT2,9,7:57,1,30,S,
Pycnonotus jocosus,Red-whiskered Bulbul,Omnivore,B_Org Tea,8,OT1,8,8:03,1,15,S,
Pycnonotus jocosus,Red-whiskered Bulbul,Omnivore,D_Fragment,2,FR1,2,6:53,1,30,S,Entering plot
Pycnonotus jocosus,Red-whiskered Bulbul,Omnivore,C_Shade Tea,5,ST1,5,7:20,2,30,H,
Pycnonotus jocosus,Red-whiskered Bulbul,Omnivore,A_Con Tea,24,CT2,9,7:57,1,20,H,
Pycnonotus jocosus,Red-whiskered Bulbul,Omnivore,A_Con Tea,40,CT3,10,8:05,1,10,H,
Pycnonotus jocosus,Red-whiskered Bulbul,Omnivore,A_Con Tea,40,CT3,10,8:05,1,15,S,
Pycnonotus jocosus,Red-whiskered Bulbul,Omnivore,B_Org Tea,42,OT3,12,8:49,3,10,S,
Pycnonotus jocosus,Red-whiskered Bulbul,Omnivore,C_Shade Tea,34,ST3,4,7:21,2,10,S,
Pycnonotus jocosus,Red-whiskered Bulbul,Omnivore,B_Org Tea,8,OT1,8,8:03,2,5,S,
Pycnonotus jocosus,Red-whiskered Bulbul,Omnivore,C_Shade Tea,30,ST2,15,9:21,3,10,S,
Pycnonotus jocosus,Red-whiskered Bulbul,Omnivore,B_Org Tea,2,OT1,2,7:17,2,30,S,
Pycnonotus jocosus,Red-whiskered Bulbul,Omnivore,C_Shade Tea,36,ST3,6,7:39,1,20,H,
Pycnonotus jocosus,Red-whiskered Bulbul,Omnivore,A_Con Tea,19,CT2,4,7:20,1,20,S,"Nest with 2 chicks. Feathered, no more than 7 cm long"
Pycnonotus jocosus,Red-whiskered Bulbul,Omnivore,A_Con Tea,5,CT1,5,7:33,1,30,H,
Pycnonotus jocosus,Red-whiskered Bulbul,Omnivore,A_Con Tea,22,CT2,7,7:43,2,30,H,
Pycnonotus jocosus,Red-whiskered Bulbul,Omnivore,C_Shade Tea,44,ST3,14,8:54,2,10,S,Entering plot
Pycnonotus jocosus,Red-whiskered Bulbul,Omnivore,A_Con Tea,15,CT1,15,8:42,1,30,H,
Pycnonotus jocosus,Red-whiskered Bulbul,Omnivore,B_Org Tea,31,OT3,1,6:58,2,10,S,
Pycnonotus jocosus,Red-whiskered Bulbul,Omnivore,B_Org Tea,34,OT3,4,7:27,1,0,S,
Pycnonotus jocosus,Red-whiskered Bulbul,Omnivore,C_Shade Tea,22,ST2,7,7:57,1,15,H,
Pycnonotus jocosus,Red-whiskered Bulbul,Omnivore,A_Con Tea,4,CT1,4,7:26,1,30,H,
Pycnonotus jocosus,Red-whiskered Bulbul,Omnivore,A_Con Tea,2,CT1,2,7:12,1,20,H,
Pycnonotus jocosus,Red-whiskered Bulbul,Omnivore,B_Org Tea,7,OT1,7,7:55,2,30,S,
Pycnonotus jocosus,Red-whiskered Bulbul,Omnivore,C_Shade Tea,19,ST2,4,7:29,1,10,S,
Pycnonotus jocosus,Red-whiskered Bulbul,Omnivore,C_Shade Tea,16,ST2,1,6:59,2,20,H,
Pycnonotus jocosus,Red-whiskered Bulbul,Omnivore,C_Shade Tea,37,ST3,7,7:48,1,20,H,Entering plot
Pycnonotus jocosus,Red-whiskered Bulbul,Omnivore,C_Shade Tea,22,ST2,7,7:57,2,20,H,
Pycnonotus jocosus,Red-whiskered Bulbul,Omnivore,A_Con Tea,33,CT3,3,7:08,2,20,S,
Pycnonotus jocosus,Red-whiskered Bulbul,Omnivore,B_Org Tea,39,OT3,9,8:15,1,5,S,Exiting plot
Pycnonotus jocosus,Red-whiskered Bulbul,Omnivore,A_Con Tea,2,CT1,2,7:12,2,20,S,
Pycnonotus jocosus,Red-whiskered Bulbul,Omnivore,C_Shade Tea,24,ST2,9,8:16,1,15,S,Exiting plot
Pycnonotus jocosus,Red-whiskered Bulbul,Omnivore,A_Con Tea,26,CT2,11,8:12,2,20,H,
Pycnonotus jocosus,Red-whiskered Bulbul,Omnivore,C_Shade Tea,45,ST3,15,9:15,2,10,H,
Pycnonotus jocosus,Red-whiskered Bulbul,Omnivore,C_Shade Tea,13,ST1,13,8:24,2,30,H,
Pycnonotus jocosus,Red-whiskered Bulbul,Omnivore,B_Org Tea,38,OT3,8,8:08,2,15,S,
Pycnonotus jocosus,Red-whiskered Bulbul,Omnivore,B_Org Tea,2,OT1,2,7:17,1,30,H,
Pycnonotus jocosus,Red-whiskered Bulbul,Omnivore,A_Con Tea,27,CT2,12,8:14,2,30,H,
Pycnonotus jocosus,Red-whiskered Bulbul,Omnivore,A_Con Tea,27,CT2,12,8:14,1,20,H,
Pycnonotus jocosus,Red-whiskered Bulbul,Omnivore,B_Org Tea,43,OT3,13,9:01,2,5,S,
Pycnonotus jocosus,Red-whiskered Bulbul,Omnivore,C_Shade Tea,40,ST3,10,8:18,1,10,S,
Pycnonotus jocosus,Red-whiskered Bulbul,Omnivore,B_Org Tea,20,OT2,5,7:14,2,30,H,Alarm calls
Pycnonotus jocosus,Red-whiskered Bulbul,Omnivore,C_Shade Tea,33,ST3,3,7:08,2,20,S,
Pycnonotus jocosus,Red-whiskered Bulbul,Omnivore,A_Con Tea,31,CT3,1,6:50,2,20,S,
Pycnonotus jocosus,Red-whiskered Bulbul,Omnivore,C_Shade Tea,35,ST3,5,7:31,2,30,S,
Pycnonotus jocosus,Red-whiskered Bulbul,Omnivore,C_Shade Tea,18,ST2,3,7:19,2,20,H,
Pycnonotus jocosus,Red-whiskered Bulbul,Omnivore,C_Shade Tea,24,ST2,9,8:16,3,10,S,
Pycnonotus jocosus,Red-whiskered Bulbul,Omnivore,B_Org Tea,1,OT1,1,7:09,1,15,S,
Pycnonotus jocosus,Red-whiskered Bulbul,Omnivore,B_Org Tea,45,OT3,2,8:29,2,30,S,
Pycnonotus jocosus,Red-whiskered Bulbul,Omnivore,C_Shade Tea,16,ST2,1,6:59,2,15,H,
Pycnonotus jocosus,Red-whiskered Bulbul,Omnivore,C_Shade Tea,28,ST2,13,8:59,1,20,H,
Pycnonotus jocosus,Red-whiskered Bulbul,Omnivore,A_Con Tea,31,CT3,1,6:50,2,5,S,
Pycnonotus jocosus,Red-whiskered Bulbul,Omnivore,C_Shade Tea,2,ST1,2,6:51,1,20,S,
Pycnonotus jocosus,Red-whiskered Bulbul,Omnivore,A_Con Tea,44,CT3,14,8:40,1,30,S,
Pycnonotus jocosus,Red-whiskered Bulbul,Omnivore,B_Org Tea,37,OT3,7,7:58,5,20,S,
Pycnonotus jocosus,Red-whiskered Bulbul,Omnivore,A_Con Tea,14,CT1,14,8:35,2,5,S,"Cloudy, sunny"
Pycnonotus jocosus,Red-whiskered Bulbul,Omnivore,C_Shade Tea,25,ST2,10,8:28,3,5,S,
Pycnonotus jocosus,Red-whiskered Bulbul,Omnivore,A_Con Tea,22,CT2,7,7:43,2,20,H,
Pycnonotus jocosus,Red-whiskered Bulbul,Omnivore,D_Fragment,12,FR1,12,8:18,2,10,S,
Pycnonotus jocosus,Red-whiskered Bulbul,Omnivore,C_Shade Tea,17,ST2,2,7:11,1,30,H,
Pycnonotus jocosus,Red-whiskered Bulbul,Omnivore,A_Con Tea,40,CT3,10,8:05,1,15,S,
Pycnonotus jocosus,Red-whiskered Bulbul,Omnivore,B_Org Tea,38,OT3,8,8:08,1,15,S,
Pycnonotus jocosus,Red-whiskered Bulbul,Omnivore,A_Con Tea,18,CT2,3,7:13,2,20,S,Exiting plot
Pycnonotus jocosus,Red-whiskered Bulbul,Omnivore,C_Shade Tea,16,ST2,1,6:59,1,15,H,
Pycnonotus jocosus,Red-whiskered Bulbul,Omnivore,A_Con Tea,6,CT1,6,7:40,2,5,S,
Pycnonotus jocosus,Red-whiskered Bulbul,Omnivore,A_Con Tea,16,CT2,1,6:57,2,30,H,
Pycnonotus jocosus,Red-whiskered Bulbul,Omnivore,C_Shade Tea,4,ST1,4,7:09,2,30,S,Entering plot. Weather: partly cloudy
Pycnonotus jocosus,Red-whiskered Bulbul,Omnivore,A_Con Tea,39,CT3,9,7:57,1,20,S,
Pycnonotus jocosus,Red-whiskered Bulbul,Omnivore,C_Shade Tea,19,ST2,4,7:29,1,0,H,Exiting plot
Pycnonotus jocosus,Red-whiskered Bulbul,Omnivore,B_Org Tea,43,OT3,13,9:01,2,20,S,
Pycnonotus jocosus,Red-whiskered Bulbul,Omnivore,E_Rainforest,16,RF2,1,6:30,2,10,H,
Pycnonotus jocosus,Red-whiskered Bulbul,Omnivore,A_Con Tea,1,CT1,1,7:04,2,30,H,
Pycnonotus jocosus,Red-whiskered Bulbul,Omnivore,B_Org Tea,31,OT3,1,6:58,2,5,S,
Pycnonotus jocosus,Red-whiskered Bulbul,Omnivore,C_Shade Tea,36,ST3,6,7:39,1,30,H,
Pycnonotus jocosus,Red-whiskered Bulbul,Omnivore,C_Shade Tea,29,ST2,14,9:08,2,15,S,Entering plot
Pycnonotus jocosus,Red-whiskered Bulbul,Omnivore,B_Org Tea,42,OT3,12,8:49,4,30,S,
Pycnonotus jocosus,Red-whiskered Bulbul,Omnivore,E_Rainforest,4,RF1,4,7:12,1,5,S,
Pycnonotus jocosus,Red-whiskered Bulbul,Omnivore,C_Shade Tea,43,ST3,13,8:46,2,20,S,
Pycnonotus jocosus,Red-whiskered Bulbul,Omnivore,A_Con Tea,32,CT3,2,7:00,1,30,H,
Pycnonotus jocosus,Red-whiskered Bulbul,Omnivore,C_Shade Tea,44,ST3,14,8:54,1,30,H,
Pycnonotus jocosus,Red-whiskered Bulbul,Omnivore,A_Con Tea,8,CT1,8,7:55,1,30,S,
Pycnonotus jocosus,Red-whiskered Bulbul,Omnivore,E_Rainforest,2,RF1,2,6:55,1,10,H,
Pycnonotus jocosus,Red-whiskered Bulbul,Omnivore,E_Rainforest,4,RF1,4,7:12,2,10,S,
Pycnonotus jocosus,Red-whiskered Bulbul,Omnivore,C_Shade Tea,30,ST2,15,9:21,3,10,S,
Pycnonotus jocosus,Red-whiskered Bulbul,Omnivore,A_Con Tea,20,CT2,5,7:29,1,10,H,
Pycnonotus jocosus,Red-whiskered Bulbul,Omnivore,A_Con Tea,10,CT1,10,8:07,2,30,H,
Pycnonotus jocosus,Red-whiskered Bulbul,Omnivore,A_Con Tea,11,CT1,11,8:15,1,30,H,
Pycnonotus jocosus,Red-whiskered Bulbul,Omnivore,B_Org Tea,45,OT3,2,8:29,1,20,H,
Pycnonotus jocosus,Red-whiskered Bulbul,Omnivore,B_Org Tea,26,OT2,11,7:58,1,15,S,
Pycnonotus jocosus,Red-whiskered Bulbul,Omnivore,A_Con Tea,32,CT3,2,7:00,1,10,S,
Pycnonotus jocosus,Red-whiskered Bulbul,Omnivore,B_Org Tea,29,OT2,14,8:20,2,20,S,
Pycnonotus jocosus,Red-whiskered Bulbul,Omnivore,C_Shade Tea,28,ST2,13,8:59,1,20,H,
Pycnonotus jocosus,Red-whiskered Bulbul,Omnivore,B_Org Tea,37,OT3,7,7:58,1,10,S,Entering plot
Pycnonotus jocosus,Red-whiskered Bulbul,Omnivore,C_Shade Tea,39,ST3,9,8:08,2,10,H,
Pycnonotus jocosus,Red-whiskered Bulbul,Omnivore,A_Con Tea,23,CT2,8,7:51,2,30,H,Alarm calls
Pycnonotus jocosus,Red-whiskered Bulbul,Omnivore,C_Shade Tea,29,ST2,14,9:08,2,5,H,Entering plot
Pycnonotus jocosus,Red-whiskered Bulbul,Omnivore,C_Shade Tea,44,ST3,14,8:54,2,15,S,
Pycnonotus jocosus,Red-whiskered Bulbul,Omnivore,A_Con Tea,44,CT3,14,8:40,1,15,S,
Pycnonotus jocosus,Red-whiskered Bulbul,Omnivore,A_Con Tea,37,CT3,7,7:41,1,20,S,
Pycnonotus jocosus,Red-whiskered Bulbul,Omnivore,E_Rainforest,17,RF2,2,6:40,2,20,H,
Pycnonotus jocosus,Red-whiskered Bulbul,Omnivore,A_Con Tea,6,CT1,6,7:40,1,30,S,Exiting plot
Pycnonotus jocosus,Red-whiskered Bulbul,Omnivore,C_Shade Tea,36,ST3,6,7:39,2,30,H,
Pycnonotus jocosus,Red-whiskered Bulbul,Omnivore,C_Shade Tea,27,ST2,12,8:47,2,20,H,Exiting plot
Pycnonotus jocosus,Red-whiskered Bulbul,Omnivore,B_Org Tea,26,OT2,11,7:58,3,20,H,
Pycnonotus jocosus,Red-whiskered Bulbul,Omnivore,C_Shade Tea,32,ST3,2,6:59,1,20,H,
Pycnonotus jocosus,Red-whiskered Bulbul,Omnivore,A_Con Tea,29,CT2,14,8:35,1,20,S,
Pycnonotus jocosus,Red-whiskered Bulbul,Omnivore,A_Con Tea,36,CT3,6,7:33,3,15,S,
Pycnonotus jocosus,Red-whiskered Bulbul,Omnivore,A_Con Tea,23,CT2,8,7:51,2,20,H,Entering plot
Pycnonotus jocosus,Red-whiskered Bulbul,Omnivore,B_Org Tea,24,OT2,9,7:44,2,5,S,
Pycnonotus jocosus,Red-whiskered Bulbul,Omnivore,C_Shade Tea,6,ST1,6,7:30,1,20,S,
Pycnonotus jocosus,Red-whiskered Bulbul,Omnivore,C_Shade Tea,16,ST2,1,6:59,1,10,S,
Pycnonotus jocosus,Red-whiskered Bulbul,Omnivore,C_Shade Tea,40,ST3,10,8:18,2,0,S,Alarm calls. Perhaps nesting nearby
Saxicola caprata,Pied Bushchat,Invertebrate,A_Con Tea,7,CT1,7,7:47,1,15,S,
Saxicola caprata,Pied Bushchat,Invertebrate,B_Org Tea,11,OT1,11,8:29,1,50,S,Male
Sitta frontalis,Velvet-fronted Nuthatch,Invertebrate,C_Shade Tea,31,ST3,1,6:46,2,30,S,
Sitta frontalis,Velvet-fronted Nuthatch,Invertebrate,D_Fragment,32,FR3,2,6:56,1,15,H,
